Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
326	300.000	-0.008	300.001	0.657	4.404	1.991	1783020415.300
327	300.000	-0.003	299.995	0.654	3.181	1.991	1783020415.550
328	300.000	-0.025	300.000	0.666	2.050	1.991	1783020415.815
329	300.000	0.009	300.002	0.681	0.462	1.991	1783020416.064
330	300.000	0.045	300.003	0.622	5.581	1.991	1783020416.312
331	300.000	0.005	299.998	0.671	4.192	1.991	1783020416.559
332	300.000	-0.011	299.999	0.672	2.888	1.991	1783020416.794
333	300.000	0.016	300.001	0.624	1.581	1.991	1783020417.066
334	300.000	0.026	300.002	0.718	0.533	1.991	1783020417.291
335	300.000	-0.030	300.000	0.675	5.508	1.991	1783020417.560
336	300.000	-0.093	300.001	0.585	4.459	1.991	1783020417.808
337	300.000	-0.006	300.002	0.605	3.001	1.991	1783020418.073
338	300.000	0.013	300.001	0.752	1.456	1.991	1783020418.329
339	300.000	0.040	300.000	0.735	0.603	1.991	1783020418.571
340	300.000	-0.013	300.000	0.743	5.532	1.991	1783020418.818
341	300.000	-0.019	300.003	0.816	4.178	1.991	1783020419.056
342	300.000	-0.012	300.005	0.778	2.749	1.991	1783020419.319
343	300.000	-0.039	300.002	0.645	1.575	1.991	1783020419.545
344	300.000	0.009	299.998	0.741	0.470	1.991	1783020419.813
345	300.000	0.016	300.000	0.647	5.560	1.991	1783020420.051
346	300.000	-0.037	300.000	0.695	4.331	1.991	1783020420.314
347	300.000	0.005	299.997	0.629	2.666	1.991	1783020420.563
348	300.000	-0.005	300.001	0.748	1.563	1.991	1783020420.797
349	300.000	0.049	299.997	0.634	0.201	1.991	1783020421.059
350	300.000	0.039	299.999	0.694	5.412	1.991	1783020421.314
351	300.000	-0.003	299.997	0.653	4.283	1.991	1783020421.564
352	300.000	0.004	299.996	0.706	2.538	1.991	1783020421.784
353	300.000	0.005	300.000	0.562	1.492	1.991	1783020422.074
354	300.000	0.009	300.003	0.614	0.129	1.991	1783020422.322
355	300.000	-0.047	300.000	0.578	5.381	1.991	1783020422.556
356	300.000	0.020	300.004	0.739	4.113	1.991	1783020422.811
357	300.000	-0.024	300.002	0.660	2.781	1.991	1783020423.042
358	300.000	-0.004	299.998	0.610	1.547	1.991	1783020423.323
359	300.000	-0.001	300.001	0.687	0.267	1.991	1783020423.555
360	300.000	0.022	299.999	0.691	5.387	1.991	1783020423.819
361	300.000	0.059	300.000	0.715	3.929	1.991	1783020424.042
362	300.000	-0.013	299.999	0.716	2.469	1.991	1783020424.299
363	300.000	0.002	300.004	0.643	1.155	1.991	1783020424.558
364	300.000	-0.014	300.002	0.645	6.278	1.991	1783020424.787
365	300.000	-0.033	300.002	0.612	5.140	1.991	1783020425.058
366	300.000	-0.055	300.003	0.678	3.858	1.991	1783020425.287
367	300.000	-0.012	300.001	0.662	2.678	1.991	1783020425.585
368	300.000	-0.050	299.999	0.565	1.245	1.991	1783020425.818
369	300.000	-0.001	300.003	0.481	5.788	1.991	1783020426.085
370	300.000	-0.010	299.999	0.690	5.182	1.991	1783020426.330
371	300.000	-0.019	300.001	0.824	3.825	1.991	1783020426.597
372	300.000	0.015	300.000	0.727	2.255	1.991	1783020426.851
373	300.000	-0.007	299.999	0.582	0.893	1.991	1783020427.094
374	300.000	0.018	299.999	0.671	6.181	1.991	1783020427.347
375	300.000	0.007	300.000	0.768	4.707	1.991	1783020427.619
376	300.000	-0.045	299.996	0.804	3.215	1.991	1783020427.853
377	300.000	0.022	299.998	0.658	2.234	1.991	1783020428.077
378	300.000	0.039	300.005	0.699	1.048	1.991	1783020428.344
379	300.000	-0.009	300.001	0.576	6.071	1.991	1783020428.590
380	300.000	0.045	300.001	0.750	4.642	1.991	1783020428.851
381	300.000	0.046	300.001	0.772	3.487	1.991	1783020429.106
382	300.000	0.053	300.000	0.728	2.077	1.991	1783020429.351
383	300.000	-0.011	300.000	0.534	0.744	1.991	1783020429.596
384	300.000	0.003	300.001	0.599	6.050	1.991	1783020429.829
385	300.000	-0.027	300.000	0.745	4.568	1.991	1783020430.096
386	300.000	-0.006	300.000	0.617	3.412	1.991	1783020430.325
387	300.000	0.045	299.997	0.606	2.370	1.991	1783020430.591
388	300.000	0.020	300.003	0.637	0.984	1.991	1783020430.836
389	300.000	-0.009	299.994	0.633	6.036	1.991	1783020431.108
390	300.000	0.053	300.001	0.611	4.588	1.991	1783020431.335
391	300.000	0.051	299.998	0.694	3.406	1.991	1783020431.570
392	300.000	0.034	300.000	0.716	2.437	1.991	1783020431.845
393	300.000	0.014	299.999	0.725	0.958	1.991	1783020432.076
394	300.000	-0.021	299.999	0.608	5.864	1.991	1783020432.349
395	300.000	-0.073	299.999	0.686	4.543	1.991	1783020432.568
396	300.000	-0.009	299.996	0.641	3.416	1.991	1783020432.844
397	300.000	0.037	299.997	0.656	2.184	1.991	1783020433.095
398	300.000	-0.026	300.000	0.583	0.925	1.991	1783020433.332
399	300.000	0.034	300.000	0.638	5.655	1.991	1783020433.603
400	300.000	-0.014	300.001	0.612	4.641	1.991	1783020433.829
401	300.000	-0.041	300.003	0.701	3.350	1.991	1783020434.084
402	300.000	-0.020	300.002	0.602	2.329	1.991	1783020434.347
403	300.000	0.013	300.002	0.639	0.577	1.991	1783020434.637
