Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Timestamp (s)
231	400.000	0.006	400.001	0.577	0.709	1773331412.712
232	400.000	-0.006	400.000	0.507	0.422	1773331412.967
233	400.000	0.035	399.997	0.168	5.380	1773331413.214
234	400.000	-0.026	400.000	0.338	4.320	1773331413.485
235	400.000	0.030	400.000	0.555	4.097	1773331413.773
236	400.000	0.031	400.000	0.842	3.963	1773331414.026
237	400.000	0.018	400.001	0.903	3.873	1773331414.273
238	400.000	0.009	399.999	0.920	3.929	1773331414.531
239	400.000	0.004	400.001	0.720	3.778	1773331414.781
240	400.000	-0.021	399.997	0.497	3.517	1773331415.014
241	400.000	-0.016	400.002	0.291	3.044	1773331415.295
242	400.000	0.019	400.000	0.315	1.817	1773331415.558
243	400.000	0.007	399.998	0.586	1.329	1773331415.802
244	400.000	0.018	400.000	0.781	1.036	1773331416.077
245	400.000	0.025	400.002	0.669	1.006	1773331416.360
246	400.000	-0.010	400.004	0.599	0.389	1773331416.625
247	400.000	0.006	400.002	0.270	0.460	1773331416.905
248	400.000	0.022	400.003	0.146	4.082	1773331417.172
249	400.000	0.020	400.000	0.511	4.155	1773331417.417
250	400.000	0.021	399.996	0.736	3.978	1773331417.729
251	400.000	0.014	400.000	0.850	3.868	1773331418.023
252	400.000	0.014	399.999	0.799	3.799	1773331418.305
253	400.000	-0.028	400.000	0.486	3.497	1773331418.574
254	400.000	0.020	400.000	0.308	3.307	1773331418.813
255	400.000	0.010	400.003	0.312	2.669	1773331419.132
256	400.000	0.017	399.999	0.400	1.519	1773331419.384
257	400.000	-0.012	400.004	0.547	1.246	1773331419.681
258	400.000	0.004	399.995	0.735	1.091	1773331419.946
259	400.000	-0.025	400.000	0.697	0.720	1773331420.267
260	400.000	-0.019	400.001	0.369	0.739	1773331420.536
261	400.000	0.008	400.003	0.280	5.502	1773331420.808
262	400.000	0.019	399.999	0.487	4.231	1773331421.051
263	400.000	0.005	400.003	0.695	3.986	1773331421.351
264	400.000	0.007	400.003	0.900	4.075	1773331421.610
265	400.000	-0.007	400.005	0.901	3.888	1773331421.884
266	400.000	-0.002	399.998	0.797	3.808	1773331422.184
267	400.000	-0.012	400.000	0.545	3.355	1773331422.435
268	400.000	0.024	400.000	0.285	3.189	1773331422.699
269	400.000	0.000	400.001	0.258	2.141	1773331422.941
270	400.000	-0.015	400.000	0.373	1.077	1773331423.194
271	400.000	0.003	400.000	0.775	1.196	1773331423.428
272	400.000	0.021	400.001	0.654	0.939	1773331423.663
273	400.000	0.028	400.003	0.561	0.680	1773331423.938
274	400.000	-0.015	400.000	0.453	0.577	1773331424.184
275	400.000	-0.023	400.002	0.126	0.903	1773331424.443
276	400.000	0.001	400.001	0.406	4.243	1773331424.684
277	400.000	0.006	399.998	0.494	3.717	1773331424.946
278	400.000	0.014	399.999	0.647	3.926	1773331425.193
279	400.000	-0.009	399.999	0.822	3.832	1773331425.453
280	400.000	0.017	400.001	0.705	3.788	1773331425.728
281	400.000	0.001	400.001	0.606	3.513	1773331426.012
282	400.000	0.003	399.999	0.228	3.046	1773331426.246
283	400.000	0.038	400.001	0.320	2.357	1773331426.530
284	400.000	-0.032	400.005	0.316	1.526	1773331426.808
285	400.000	0.013	399.995	0.548	0.880	1773331427.068
286	400.000	0.009	400.000	0.579	0.985	1773331427.390
287	400.000	-0.016	400.001	0.668	0.822	1773331427.673
288	400.000	-0.007	400.003	0.420	0.430	1773331427.942
289	400.000	-0.012	399.998	0.126	6.252	1773331428.185
290	400.000	-0.003	400.002	0.362	3.860	1773331428.452
291	400.000	0.029	399.998	0.709	4.043	1773331428.736
292	400.000	-0.019	400.001	0.800	4.109	1773331428.990
293	400.000	0.015	400.002	0.827	3.897	1773331429.234
294	400.000	-0.004	400.002	0.706	3.792	1773331429.495
295	400.000	0.040	400.001	0.654	3.767	1773331429.748
296	400.000	0.053	399.998	0.389	3.526	1773331430.027
297	400.000	0.001	400.000	0.370	1.751	1773331430.309
298	400.000	0.003	399.999	0.414	1.464	1773331430.547
299	400.000	0.008	400.001	0.646	1.029	1773331430.802
300	400.000	-0.003	400.001	0.777	0.883	1773331431.082
301	400.000	0.007	400.000	0.573	0.858	1773331431.388
302	400.000	0.028	400.000	0.406	0.347	1773331431.703
303	400.000	0.011	399.999	0.203	4.737	1773331432.010
304	400.000	0.006	399.999	0.374	3.903	1773331432.313
305	400.000	-0.029	400.000	0.691	3.960	1773331432.558
306	400.000	-0.029	400.004	0.828	4.052	1773331432.842
307	400.000	-0.017	400.001	0.899	3.862	1773331433.103
308	400.000	0.011	399.999	0.655	3.518	1773331433.353
309	400.000	0.013	400.000	0.400	3.676	1773331433.580
310	400.000	-0.001	400.004	0.308	3.059	1773331433.839
311	400.000	0.001	400.000	0.342	1.820	1773331434.088
312	400.000	-0.003	399.999	0.476	1.301	1773331434.357
313	400.000	-0.014	399.999	0.675	1.036	1773331434.674
314	400.000	-0.008	400.001	0.714	0.872	1773331434.963
315	400.000	0.008	399.999	0.488	0.705	1773331435.296
316	400.000	0.015	400.000	0.110	5.887	1773331435.587
317	400.000	-0.000	399.997	0.279	4.003	1773331435.835
318	400.000	0.000	400.000	0.535	4.037	1773331436.104
319	400.000	-0.026	399.997	0.772	4.024	1773331436.348
320	400.000	-0.018	400.003	0.945	3.757	1773331436.616
321	400.000	-0.019	399.998	0.790	3.783	1773331436.904
322	400.000	-0.006	400.000	0.390	3.597	1773331437.221
323	400.000	-0.005	399.997	0.288	3.053	1773331437.461
324	400.000	-0.028	400.001	0.198	2.196	1773331437.738
325	400.000	0.032	399.998	0.483	1.265	1773331438.029
326	400.000	-0.002	399.997	0.699	1.168	1773331438.274
327	400.000	-0.015	400.001	0.677	1.048	1773331438.587
328	400.000	0.001	399.998	0.605	0.755	1773331438.856
329	400.000	0.016	399.999	0.408	0.407	1773331439.100
330	400.000	0.022	400.001	0.086	4.710	1773331439.369
331	400.000	0.002	400.002	0.509	4.111	1773331439.641
332	400.000	0.003	399.997	0.706	3.857	1773331439.932
333	400.000	-0.002	400.002	0.910	3.855	1773331440.220
334	400.000	-0.001	399.998	0.827	3.819	1773331440.484
335	400.000	-0.008	400.007	0.629	3.496	1773331440.777
336	400.000	-0.031	400.001	0.315	3.324	1773331441.022
337	400.000	-0.022	399.999	0.404	2.505	1773331441.277
338	400.000	-0.017	400.000	0.398	1.561	1773331441.551
339	400.000	0.027	400.001	0.619	1.148	1773331441.870
340	400.000	-0.001	400.000	0.730	0.943	1773331442.169
341	400.000	0.015	400.001	0.698	0.772	1773331442.474
342	400.000	-0.004	399.998	0.343	0.461	1773331442.792
343	400.000	-0.012	400.002	0.024	5.079	1773331443.099
344	400.000	0.017	399.994	0.520	4.082	1773331443.325
345	400.000	0.002	400.002	0.582	3.908	1773331443.591
346	400.000	0.008	400.002	0.878	3.817	1773331443.840
347	400.000	-0.002	400.004	0.741	3.753	1773331444.156
348	400.000	-0.014	399.998	0.767	3.756	1773331444.409
349	400.000	0.033	400.001	0.472	3.211	1773331444.664
350	400.000	0.006	400.001	0.230	2.810	1773331444.983
351	400.000	-0.015	400.002	0.376	1.351	1773331445.281
352	400.000	0.015	399.999	0.526	1.097	1773331445.530
353	400.000	0.014	399.999	0.617	1.105	1773331445.783
354	400.000	-0.026	400.001	0.641	0.806	1773331446.089
355	400.000	0.028	399.999	0.542	0.811	1773331446.352
356	400.000	-0.008	400.003	0.141	0.449	1773331446.654
357	400.000	-0.017	400.001	0.164	4.113	1773331446.968
358	400.000	-0.018	400.004	0.634	3.928	1773331447.240
359	400.000	0.017	400.002	0.818	3.873	1773331447.475
360	400.000	-0.004	399.999	0.853	3.765	1773331447.741
361	400.000	0.006	400.000	0.788	3.749	1773331447.996
362	400.000	-0.014	400.000	0.564	3.436	1773331448.305
363	400.000	0.036	399.999	0.268	3.084	1773331448.637
364	400.000	0.009	400.000	0.134	1.467	1773331448.933
365	400.000	0.019	399.999	0.483	0.945	1773331449.215
366	400.000	0.032	399.999	0.703	1.028	1773331449.485
367	400.000	0.016	399.999	0.723	1.073	1773331449.727
368	400.000	-0.007	399.999	0.563	0.714	1773331450.011
369	400.000	-0.014	400.001	0.182	0.614	1773331450.306
370	400.000	0.002	399.998	0.236	4.486	1773331450.559
371	400.000	0.013	400.001	0.538	4.308	1773331450.893
372	400.000	-0.010	399.999	0.843	3.949	1773331451.182
373	400.000	-0.007	399.999	0.798	3.843	1773331451.485
374	400.000	0.007	399.999	0.648	3.645	1773331451.796
375	400.000	0.016	400.002	0.595	3.571	1773331452.057
376	400.000	0.014	400.001	0.247	2.847	1773331452.343
377	400.000	-0.013	399.997	0.394	1.646	1773331452.626
378	400.000	0.013	400.003	0.500	1.243	1773331452.924
379	400.000	0.030	400.002	0.660	0.896	1773331453.181
380	400.000	-0.011	400.000	0.678	0.825	1773331453.414
381	400.000	0.011	400.002	0.593	0.722	1773331453.677
382	400.000	0.008	400.004	0.368	0.707	1773331453.994
383	400.000	-0.026	399.998	0.145	4.824	1773331454.312
384	400.000	-0.015	400.003	0.593	3.908	1773331454.588
385	400.000	-0.027	400.000	0.737	4.091	1773331454.864
386	400.000	-0.031	400.004	0.885	3.872	1773331455.117
387	400.000	0.008	400.001	0.846	3.776	1773331455.416
388	400.000	-0.014	399.997	0.568	3.777	1773331455.736
389	400.000	-0.003	400.005	0.292	2.945	1773331456.069
390	400.000	-0.005	399.999	0.362	1.808	1773331456.343
391	400.000	-0.001	400.000	0.548	1.210	1773331456.628
392	400.000	0.019	399.999	0.656	1.090	1773331456.916
393	400.000	-0.014	400.006	0.706	0.859	1773331457.194
394	400.000	-0.021	400.000	0.717	1.013	1773331457.494
395	400.000	-0.012	400.001	0.185	0.635	1773331457.823
396	400.000	0.002	400.001	0.217	4.040	1773331458.098
397	400.000	0.035	399.999	0.636	4.159	1773331458.416
398	400.000	-0.023	399.999	0.844	3.753	1773331458.682
399	400.000	-0.014	399.997	0.810	3.833	1773331458.962
400	400.000	0.014	400.002	0.733	3.684	1773331459.244
401	400.000	0.019	399.999	0.447	3.587	1773331459.465
402	400.000	0.024	399.999	0.405	2.933	1773331459.748
403	400.000	-0.011	399.997	0.328	1.795	1773331460.069
404	400.000	0.050	399.996	0.595	1.150	1773331460.353
405	400.000	-0.013	399.999	0.681	0.993	1773331460.672
406	400.000	-0.015	400.001	0.717	1.029	1773331460.933
407	400.000	0.004	400.000	0.545	0.765	1773331461.210
408	400.000	0.049	400.000	0.289	0.762	1773331461.478
409	400.000	0.020	399.999	0.219	4.391	1773331461.718
410	400.000	0.016	399.998	0.471	3.972	1773331462.015
411	400.000	-0.014	399.998	0.743	4.078	1773331462.308
412	400.000	0.005	400.001	0.938	3.883	1773331462.554
413	400.000	-0.017	400.001	0.761	3.668	1773331462.814
414	400.000	0.017	400.000	0.626	3.728	1773331463.114
415	400.000	-0.017	400.002	0.360	3.321	1773331463.375
416	400.000	-0.043	400.003	0.218	2.585	1773331463.680
417	400.000	-0.004	400.001	0.378	1.464	1773331463.986
418	400.000	0.011	400.003	0.561	1.227	1773331464.231
419	400.000	0.013	400.003	0.552	1.032	1773331464.476
420	400.000	0.021	399.998	0.652	0.859	1773331464.743
421	400.000	0.004	400.000	0.548	0.534	1773331465.024
422	400.000	-0.002	399.999	0.071	5.624	1773331465.310
423	400.000	-0.010	399.998	0.346	4.120	1773331465.625
424	400.000	0.004	399.997	0.734	4.211	1773331465.945
425	400.000	0.006	400.001	0.768	3.992	1773331466.229
