Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)	Timestamp (s)	Timestamp (s)	Timestamp (s)	Timestamp (s)	Timestamp (s)
1009	300.000	-0.005	300.001	0.450	2.773	1.991	1771525192.205	1771525192.205	1771525192.205	1771525192.205	1771525192.205	1771525192.205
1010	300.000	-0.040	300.001	0.543	2.837	1.991	1771525192.465	1771525192.465	1771525192.465	1771525192.465	1771525192.465	1771525192.465
1011	300.000	-0.003	300.001	0.505	3.048	1.991	1771525192.700	1771525192.700	1771525192.700	1771525192.700	1771525192.700	1771525192.700
1012	300.000	-0.061	300.000	0.449	2.948	1.991	1771525192.911	1771525192.911	1771525192.911	1771525192.911	1771525192.911	1771525192.911
1013	300.000	0.009	300.003	0.516	3.055	1.991	1771525193.185	1771525193.185	1771525193.185	1771525193.185	1771525193.185	1771525193.185
1014	300.000	-0.014	299.997	0.438	3.045	1.991	1771525193.387	1771525193.387	1771525193.387	1771525193.387	1771525193.387	1771525193.387
1015	300.000	-0.011	300.004	0.396	2.868	1.991	1771525193.577	1771525193.577	1771525193.577	1771525193.577	1771525193.577	1771525193.577
1016	300.000	-0.007	299.997	0.549	3.393	1.991	1771525193.798	1771525193.798	1771525193.798	1771525193.798	1771525193.798	1771525193.798
1017	300.000	0.013	300.001	0.416	3.078	1.991	1771525194.018	1771525194.018	1771525194.018	1771525194.018	1771525194.018	1771525194.018
1018	300.000	0.030	300.000	0.493	2.894	1.991	1771525194.281	1771525194.281	1771525194.281	1771525194.281	1771525194.281	1771525194.281
1019	300.000	-0.002	299.999	0.459	2.918	1.991	1771525194.514	1771525194.514	1771525194.514	1771525194.514	1771525194.514	1771525194.514
1020	300.000	-0.003	300.001	0.588	3.171	1.991	1771525194.717	1771525194.717	1771525194.717	1771525194.717	1771525194.717	1771525194.717
1021	300.000	0.008	299.999	0.512	2.821	1.991	1771525194.968	1771525194.968	1771525194.968	1771525194.968	1771525194.968	1771525194.968
1022	300.000	0.022	300.000	0.462	3.085	1.991	1771525195.207	1771525195.207	1771525195.207	1771525195.207	1771525195.207	1771525195.207
1023	300.000	0.065	300.000	0.443	3.189	1.991	1771525195.413	1771525195.413	1771525195.413	1771525195.413	1771525195.413	1771525195.413
1024	300.000	-0.047	299.999	0.518	2.711	1.991	1771525195.644	1771525195.644	1771525195.644	1771525195.644	1771525195.644	1771525195.644
1025	300.000	0.006	300.000	0.431	2.807	1.991	1771525195.894	1771525195.894	1771525195.894	1771525195.894	1771525195.894	1771525195.894
1026	300.000	0.025	300.004	0.442	2.867	1.991	1771525196.142	1771525196.142	1771525196.142	1771525196.142	1771525196.142	1771525196.142
1027	300.000	0.037	300.002	0.511	3.132	1.991	1771525196.413	1771525196.413	1771525196.413	1771525196.413	1771525196.413	1771525196.413
1028	300.000	0.008	300.000	0.450	3.129	1.991	1771525196.643	1771525196.643	1771525196.643	1771525196.643	1771525196.643	1771525196.643
1029	300.000	0.050	300.001	0.545	2.705	1.991	1771525196.854	1771525196.854	1771525196.854	1771525196.854	1771525196.854	1771525196.854
1030	300.000	-0.018	300.002	0.525	3.023	1.991	1771525197.106	1771525197.106	1771525197.106	1771525197.106	1771525197.106	1771525197.106
1031	300.000	-0.024	299.997	0.466	2.945	1.991	1771525197.363	1771525197.363	1771525197.363	1771525197.363	1771525197.363	1771525197.363
1032	300.000	-0.035	299.998	0.481	2.812	1.991	1771525197.607	1771525197.607	1771525197.607	1771525197.607	1771525197.607	1771525197.607
1033	300.000	0.034	299.998	0.489	2.854	1.991	1771525197.847	1771525197.847	1771525197.847	1771525197.847	1771525197.847	1771525197.847
1034	300.000	0.033	299.999	0.516	2.899	1.991	1771525198.066	1771525198.066	1771525198.066	1771525198.066	1771525198.066	1771525198.066
1035	300.000	-0.062	299.995	0.514	3.005	1.991	1771525198.310	1771525198.310	1771525198.310	1771525198.310	1771525198.310	1771525198.310
1036	300.000	0.053	300.000	0.416	2.831	1.991	1771525198.520	1771525198.520	1771525198.520	1771525198.520	1771525198.520	1771525198.520
1037	300.000	0.020	300.000	0.473	2.808	1.991	1771525198.725	1771525198.725	1771525198.725	1771525198.725	1771525198.725	1771525198.725
1038	300.000	0.010	299.995	0.403	2.749	1.991	1771525198.939	1771525198.939	1771525198.939	1771525198.939	1771525198.939	1771525198.939
1039	300.000	0.032	300.000	0.513	2.948	1.991	1771525199.152	1771525199.152	1771525199.152	1771525199.152	1771525199.152	1771525199.152
1040	300.000	0.043	299.998	0.538	2.920	1.991	1771525199.363	1771525199.363	1771525199.363	1771525199.363	1771525199.363	1771525199.363
1041	300.000	0.001	299.996	0.450	3.031	1.991	1771525199.635	1771525199.635	1771525199.635	1771525199.635	1771525199.635	1771525199.635
1042	300.000	-0.019	300.001	0.602	2.829	1.991	1771525199.850	1771525199.850	1771525199.850	1771525199.850	1771525199.850	1771525199.850
1043	300.000	0.029	299.997	0.509	2.751	1.991	1771525200.039	1771525200.039	1771525200.039	1771525200.039	1771525200.039	1771525200.039
1044	300.000	-0.009	299.999	0.521	2.656	1.991	1771525200.229	1771525200.229	1771525200.229	1771525200.229	1771525200.229	1771525200.229
1045	300.000	-0.011	299.998	0.532	3.030	1.991	1771525200.403	1771525200.403	1771525200.403	1771525200.403	1771525200.403	1771525200.403
1046	300.000	0.044	299.997	0.535	3.159	1.991	1771525200.588	1771525200.588	1771525200.588	1771525200.588	1771525200.588	1771525200.588
1047	300.000	-0.043	300.002	0.428	2.620	1.991	1771525200.801	1771525200.801	1771525200.801	1771525200.801	1771525200.801	1771525200.801
1048	300.000	-0.002	300.001	0.524	3.095	1.991	1771525201.052	1771525201.052	1771525201.052	1771525201.052	1771525201.052	1771525201.052
1049	300.000	-0.074	299.999	0.439	2.970	1.991	1771525201.290	1771525201.290	1771525201.290	1771525201.290	1771525201.290	1771525201.290
1050	300.000	-0.035	300.004	0.458	2.860	1.991	1771525201.540	1771525201.540	1771525201.540	1771525201.540	1771525201.540	1771525201.540
1051	300.000	-0.002	300.001	0.481	2.773	1.991	1771525201.737	1771525201.737	1771525201.737	1771525201.737	1771525201.737	1771525201.737
1052	300.000	0.046	300.000	0.478	3.052	1.991	1771525201.995	1771525201.995	1771525201.995	1771525201.995	1771525201.995	1771525201.995
1053	300.000	-0.022	299.998	0.498	2.915	1.991	1771525202.248	1771525202.248	1771525202.248	1771525202.248	1771525202.248	1771525202.248
1054	300.000	-0.014	299.997	0.505	2.820	1.991	1771525202.479	1771525202.479	1771525202.479	1771525202.479	1771525202.479	1771525202.479
1055	300.000	-0.010	299.999	0.455	2.879	1.991	1771525202.710	1771525202.710	1771525202.710	1771525202.710	1771525202.710	1771525202.710
1056	300.000	-0.047	299.999	0.545	3.111	1.991	1771525202.921	1771525202.921	1771525202.921	1771525202.921	1771525202.921	1771525202.921
1057	300.000	0.017	299.999	0.497	2.994	1.991	1771525203.197	1771525203.197	1771525203.197	1771525203.197	1771525203.197	1771525203.197
1058	300.000	-0.003	300.004	0.512	3.024	1.991	1771525203.412	1771525203.412	1771525203.412	1771525203.412	1771525203.412	1771525203.412
1059	300.000	-0.031	300.000	0.435	3.003	1.991	1771525203.663	1771525203.663	1771525203.663	1771525203.663	1771525203.663	1771525203.663
1060	300.000	-0.043	299.998	0.520	2.910	1.991	1771525203.863	1771525203.863	1771525203.863	1771525203.863	1771525203.863	1771525203.863
1061	300.000	0.043	300.000	0.463	2.893	1.991	1771525204.087	1771525204.087	1771525204.087	1771525204.087	1771525204.087	1771525204.087
1062	300.000	0.036	300.000	0.439	2.700	1.991	1771525204.278	1771525204.278	1771525204.278	1771525204.278	1771525204.278	1771525204.278
1063	300.000	-0.013	300.001	0.525	2.883	1.991	1771525204.526	1771525204.526	1771525204.526	1771525204.526	1771525204.526	1771525204.526
1064	300.000	0.031	299.997	0.532	3.050	1.991	1771525204.734	1771525204.734	1771525204.734	1771525204.734	1771525204.734	1771525204.734
1065	300.000	0.046	300.003	0.545	3.141	1.991	1771525204.969	1771525204.969	1771525204.969	1771525204.969	1771525204.969	1771525204.969
