Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)	Timestamp (s)	Timestamp (s)	Timestamp (s)	Timestamp (s)	Timestamp (s)
1000	200.000	0.050	200.003	2.802	0.794	1.328	1771524324.144	1771524324.144	1771524324.144	1771524324.144	1771524324.144	1771524324.144
1001	200.000	-0.032	199.999	2.551	0.838	1.328	1771524324.345	1771524324.345	1771524324.345	1771524324.345	1771524324.345	1771524324.345
1002	200.000	0.009	200.002	2.676	0.878	1.328	1771524324.591	1771524324.591	1771524324.591	1771524324.591	1771524324.591	1771524324.591
1003	200.000	-0.011	199.999	2.721	0.864	1.328	1771524324.858	1771524324.858	1771524324.858	1771524324.858	1771524324.858	1771524324.858
1004	200.000	-0.040	200.002	2.747	0.902	1.328	1771524325.077	1771524325.077	1771524325.077	1771524325.077	1771524325.077	1771524325.077
1005	200.000	-0.028	199.997	2.469	0.832	1.328	1771524325.253	1771524325.253	1771524325.253	1771524325.253	1771524325.253	1771524325.253
1006	200.000	-0.054	199.999	2.570	0.812	1.328	1771524325.428	1771524325.428	1771524325.428	1771524325.428	1771524325.428	1771524325.428
1007	200.000	0.054	199.999	2.579	0.881	1.328	1771524325.622	1771524325.622	1771524325.622	1771524325.622	1771524325.622	1771524325.622
1008	200.000	0.037	200.000	2.798	0.831	1.328	1771524325.823	1771524325.823	1771524325.823	1771524325.823	1771524325.823	1771524325.823
1009	200.000	-0.031	199.998	2.786	0.897	1.328	1771524326.031	1771524326.031	1771524326.031	1771524326.031	1771524326.031	1771524326.031
1010	200.000	-0.013	199.999	2.563	0.876	1.328	1771524326.272	1771524326.272	1771524326.273	1771524326.273	1771524326.273	1771524326.273
1011	200.000	-0.042	200.003	2.476	0.844	1.328	1771524326.433	1771524326.433	1771524326.433	1771524326.433	1771524326.433	1771524326.433
1012	200.000	0.023	200.000	2.616	0.850	1.328	1771524326.627	1771524326.627	1771524326.627	1771524326.627	1771524326.627	1771524326.627
1013	200.000	-0.046	200.000	2.667	0.966	1.328	1771524326.830	1771524326.830	1771524326.830	1771524326.830	1771524326.830	1771524326.830
1014	200.000	0.001	200.003	2.671	0.857	1.328	1771524327.066	1771524327.066	1771524327.066	1771524327.066	1771524327.066	1771524327.066
1015	200.000	-0.024	200.000	2.739	0.955	1.328	1771524327.266	1771524327.266	1771524327.266	1771524327.266	1771524327.266	1771524327.266
1016	200.000	0.055	199.998	2.542	0.890	1.328	1771524327.477	1771524327.477	1771524327.477	1771524327.477	1771524327.477	1771524327.477
1017	200.000	-0.009	199.997	2.730	0.892	1.328	1771524327.671	1771524327.671	1771524327.672	1771524327.672	1771524327.672	1771524327.672
1018	200.000	-0.025	200.001	2.795	0.893	1.328	1771524327.907	1771524327.907	1771524327.907	1771524327.907	1771524327.907	1771524327.907
1019	200.000	-0.010	200.000	2.819	0.865	1.328	1771524328.157	1771524328.157	1771524328.157	1771524328.157	1771524328.157	1771524328.157
1020	200.000	0.051	200.002	2.747	0.941	1.328	1771524328.388	1771524328.388	1771524328.388	1771524328.388	1771524328.388	1771524328.388
1021	200.000	0.033	200.000	2.672	0.854	1.328	1771524328.645	1771524328.645	1771524328.645	1771524328.645	1771524328.645	1771524328.645
1022	200.000	0.016	199.994	2.794	0.815	1.328	1771524328.896	1771524328.896	1771524328.896	1771524328.896	1771524328.896	1771524328.896
1023	200.000	0.011	200.000	2.741	0.825	1.328	1771524329.095	1771524329.095	1771524329.095	1771524329.095	1771524329.095	1771524329.095
1024	200.000	0.004	200.000	2.568	0.860	1.328	1771524329.332	1771524329.332	1771524329.332	1771524329.332	1771524329.332	1771524329.332
1025	200.000	0.065	199.998	2.572	0.907	1.328	1771524329.511	1771524329.511	1771524329.511	1771524329.511	1771524329.511	1771524329.511
1026	200.000	-0.036	200.001	2.621	0.874	1.328	1771524329.700	1771524329.700	1771524329.700	1771524329.700	1771524329.700	1771524329.700
1027	200.000	-0.020	200.001	2.742	0.896	1.328	1771524329.896	1771524329.896	1771524329.896	1771524329.896	1771524329.896	1771524329.896
1028	200.000	-0.034	199.999	2.705	0.871	1.328	1771524330.128	1771524330.128	1771524330.128	1771524330.128	1771524330.128	1771524330.128
1029	200.000	-0.057	199.998	2.617	0.873	1.328	1771524330.305	1771524330.305	1771524330.305	1771524330.305	1771524330.305	1771524330.305
1030	200.000	0.036	200.000	2.624	0.866	1.328	1771524330.528	1771524330.528	1771524330.528	1771524330.528	1771524330.528	1771524330.528
1031	200.000	-0.051	200.007	2.793	0.882	1.328	1771524330.786	1771524330.786	1771524330.786	1771524330.786	1771524330.786	1771524330.786
1032	200.000	-0.021	199.999	2.768	0.849	1.328	1771524331.010	1771524331.010	1771524331.010	1771524331.010	1771524331.010	1771524331.010
1033	200.000	0.043	200.000	2.581	0.843	1.328	1771524331.204	1771524331.204	1771524331.204	1771524331.204	1771524331.204	1771524331.204
1034	200.000	-0.025	199.999	2.692	0.854	1.328	1771524331.398	1771524331.398	1771524331.398	1771524331.398	1771524331.398	1771524331.398
1035	200.000	0.031	199.999	2.792	0.808	1.328	1771524331.641	1771524331.641	1771524331.641	1771524331.641	1771524331.641	1771524331.641
1036	200.000	0.025	199.997	2.817	0.924	1.328	1771524331.872	1771524331.872	1771524331.872	1771524331.872	1771524331.872	1771524331.872
1037	200.000	0.035	200.003	2.755	0.854	1.328	1771524332.102	1771524332.102	1771524332.102	1771524332.102	1771524332.102	1771524332.102
1038	200.000	-0.029	199.998	2.685	0.913	1.328	1771524332.332	1771524332.332	1771524332.332	1771524332.332	1771524332.332	1771524332.332
1039	200.000	-0.004	199.998	2.712	0.839	1.328	1771524332.554	1771524332.554	1771524332.554	1771524332.554	1771524332.554	1771524332.554
1040	200.000	-0.013	200.004	2.854	0.791	1.328	1771524332.751	1771524332.751	1771524332.751	1771524332.751	1771524332.751	1771524332.751
1041	200.000	0.061	200.001	2.667	0.802	1.328	1771524333.031	1771524333.031	1771524333.031	1771524333.031	1771524333.031	1771524333.031
1042	200.000	0.018	199.997	2.671	0.888	1.328	1771524333.266	1771524333.266	1771524333.267	1771524333.267	1771524333.267	1771524333.267
1043	200.000	-0.028	199.997	2.796	0.882	1.328	1771524333.522	1771524333.522	1771524333.522	1771524333.522	1771524333.522	1771524333.522
1044	200.000	-0.069	200.001	2.905	0.875	1.328	1771524333.718	1771524333.718	1771524333.718	1771524333.718	1771524333.718	1771524333.718
1045	200.000	0.011	200.000	2.724	0.848	1.328	1771524333.931	1771524333.931	1771524333.931	1771524333.931	1771524333.931	1771524333.931
1046	200.000	0.059	199.997	2.683	0.841	1.328	1771524334.177	1771524334.177	1771524334.177	1771524334.177	1771524334.177	1771524334.177
1047	200.000	0.027	200.004	2.768	0.854	1.328	1771524334.447	1771524334.447	1771524334.447	1771524334.447	1771524334.447	1771524334.447
1048	200.000	-0.014	199.999	2.811	0.852	1.328	1771524334.670	1771524334.670	1771524334.670	1771524334.670	1771524334.670	1771524334.670
