Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Timestamp (s)
445	500.000	-0.021	500.002	1.979	5.138	1771616205.397
446	500.000	0.017	499.997	1.953	5.089	1771616205.652
447	500.000	-0.047	500.001	1.954	5.084	1771616205.912
448	500.000	0.005	499.999	2.006	5.096	1771616206.153
449	500.000	0.044	500.004	1.907	5.091	1771616206.378
450	500.000	-0.066	500.001	1.964	5.111	1771616206.601
451	500.000	-0.030	500.001	2.051	5.114	1771616206.862
452	500.000	-0.012	500.003	1.913	5.113	1771616207.075
453	500.000	-0.018	500.001	1.905	5.116	1771616207.349
454	500.000	-0.028	500.000	1.967	5.089	1771616207.596
455	500.000	0.049	500.001	1.972	5.110	1771616207.859
456	500.000	0.019	500.000	1.940	5.120	1771616208.098
457	500.000	0.007	499.999	1.999	5.109	1771616208.335
458	500.000	0.007	499.999	1.942	5.110	1771616208.587
459	500.000	-0.040	499.998	1.903	5.074	1771616208.824
