Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)	Timestamp (s)	Timestamp (s)	Timestamp (s)	Timestamp (s)	Timestamp (s)
807	400.000	-0.008	400.001	0.601	4.787	2.655	1771525658.057	1771525658.057	1771525658.057	1771525658.057	1771525658.057	1771525658.057
808	400.000	-0.014	400.000	1.106	4.403	2.655	1771525658.323	1771525658.323	1771525658.323	1771525658.323	1771525658.323	1771525658.323
809	400.000	0.017	400.001	1.485	0.744	2.655	1771525658.546	1771525658.546	1771525658.546	1771525658.546	1771525658.546	1771525658.546
810	400.000	-0.024	399.998	1.303	4.350	2.655	1771525658.747	1771525658.747	1771525658.747	1771525658.747	1771525658.747	1771525658.747
811	400.000	-0.061	400.001	0.421	0.344	2.655	1771525658.990	1771525658.990	1771525658.990	1771525658.990	1771525658.990	1771525658.990
812	400.000	0.039	400.000	1.060	0.465	2.655	1771525659.239	1771525659.239	1771525659.239	1771525659.239	1771525659.239	1771525659.239
813	400.000	-0.041	400.002	1.591	4.240	2.655	1771525659.444	1771525659.444	1771525659.444	1771525659.444	1771525659.444	1771525659.444
814	400.000	-0.022	399.999	1.297	0.769	2.655	1771525659.672	1771525659.672	1771525659.672	1771525659.672	1771525659.672	1771525659.672
815	400.000	-0.037	399.998	0.464	5.221	2.655	1771525659.946	1771525659.946	1771525659.946	1771525659.946	1771525659.946	1771525659.946
816	400.000	0.025	400.001	1.169	4.280	2.655	1771525660.174	1771525660.174	1771525660.174	1771525660.174	1771525660.174	1771525660.174
817	400.000	0.023	399.999	1.835	0.785	2.655	1771525660.373	1771525660.373	1771525660.373	1771525660.373	1771525660.373	1771525660.373
818	400.000	0.020	400.003	1.183	4.532	2.655	1771525660.640	1771525660.640	1771525660.640	1771525660.640	1771525660.640	1771525660.640
819	400.000	-0.048	400.000	0.539	4.466	2.655	1771525660.861	1771525660.861	1771525660.861	1771525660.861	1771525660.861	1771525660.861
820	400.000	-0.010	400.002	0.806	0.378	2.655	1771525661.045	1771525661.045	1771525661.045	1771525661.045	1771525661.045	1771525661.045
821	400.000	-0.013	400.001	0.473	4.447	2.655	1771525661.219	1771525661.219	1771525661.219	1771525661.219	1771525661.219	1771525661.219
822	400.000	0.013	400.002	0.759	0.324	2.655	1771525661.448	1771525661.448	1771525661.448	1771525661.448	1771525661.448	1771525661.448
823	400.000	-0.102	399.999	1.287	4.223	2.655	1771525661.693	1771525661.693	1771525661.693	1771525661.693	1771525661.693	1771525661.693
824	400.000	0.017	399.995	0.830	0.740	2.655	1771525661.920	1771525661.920	1771525661.920	1771525661.920	1771525661.920	1771525661.920
825	400.000	0.047	399.995	1.326	4.455	2.655	1771525662.091	1771525662.091	1771525662.091	1771525662.091	1771525662.091	1771525662.091
826	400.000	0.004	399.999	0.612	0.699	2.655	1771525662.326	1771525662.326	1771525662.326	1771525662.326	1771525662.326	1771525662.326
827	400.000	-0.022	400.000	0.454	6.186	2.655	1771525662.557	1771525662.557	1771525662.557	1771525662.557	1771525662.557	1771525662.557
828	400.000	-0.034	400.004	1.324	4.342	2.655	1771525662.785	1771525662.785	1771525662.785	1771525662.785	1771525662.785	1771525662.785
829	400.000	-0.039	400.000	1.350	0.661	2.655	1771525663.022	1771525663.022	1771525663.022	1771525663.022	1771525663.022	1771525663.022
830	400.000	-0.022	400.002	0.483	5.073	2.655	1771525663.293	1771525663.293	1771525663.293	1771525663.293	1771525663.293	1771525663.293
831	400.000	0.021	399.998	1.255	4.290	2.655	1771525663.518	1771525663.518	1771525663.518	1771525663.518	1771525663.518	1771525663.518
832	400.000	-0.048	399.998	1.664	0.779	2.655	1771525663.716	1771525663.716	1771525663.716	1771525663.716	1771525663.716	1771525663.716
833	400.000	-0.006	400.000	1.582	4.367	2.655	1771525663.904	1771525663.904	1771525663.904	1771525663.904	1771525663.904	1771525663.904
834	400.000	0.042	399.998	0.919	0.617	2.655	1771525664.173	1771525664.173	1771525664.173	1771525664.173	1771525664.173	1771525664.173
835	400.000	0.079	400.001	0.522	0.135	2.655	1771525664.402	1771525664.402	1771525664.402	1771525664.402	1771525664.402	1771525664.402
836	400.000	0.005	399.997	1.246	4.333	2.655	1771525664.679	1771525664.679	1771525664.679	1771525664.679	1771525664.679	1771525664.679
837	400.000	0.043	400.001	1.150	0.726	2.655	1771525664.896	1771525664.896	1771525664.896	1771525664.896	1771525664.896	1771525664.896
838	400.000	-0.016	400.000	0.468	5.851	2.655	1771525665.170	1771525665.170	1771525665.170	1771525665.170	1771525665.170	1771525665.170
839	400.000	0.025	400.003	1.339	4.344	2.655	1771525665.400	1771525665.400	1771525665.400	1771525665.400	1771525665.400	1771525665.400
840	400.000	-0.030	400.003	1.423	0.774	2.655	1771525665.650	1771525665.650	1771525665.650	1771525665.650	1771525665.650	1771525665.650
841	400.000	0.063	400.001	0.479	5.284	2.655	1771525665.915	1771525665.915	1771525665.915	1771525665.915	1771525665.915	1771525665.915
842	400.000	-0.005	400.000	1.343	4.347	2.655	1771525666.147	1771525666.147	1771525666.147	1771525666.147	1771525666.147	1771525666.147
843	400.000	0.039	399.996	1.388	0.861	2.655	1771525666.395	1771525666.395	1771525666.395	1771525666.395	1771525666.395	1771525666.395
844	400.000	0.013	399.996	1.055	4.762	2.655	1771525666.587	1771525666.587	1771525666.587	1771525666.587	1771525666.587	1771525666.587
845	400.000	0.008	399.998	0.426	0.630	2.655	1771525666.811	1771525666.811	1771525666.811	1771525666.811	1771525666.811	1771525666.811
846	400.000	-0.020	400.002	0.546	0.093	2.655	1771525667.045	1771525667.045	1771525667.045	1771525667.045	1771525667.045	1771525667.045
847	400.000	-0.031	399.999	1.357	4.328	2.655	1771525667.284	1771525667.284	1771525667.284	1771525667.284	1771525667.284	1771525667.284
848	400.000	-0.007	400.003	1.376	0.782	2.655	1771525667.535	1771525667.535	1771525667.535	1771525667.535	1771525667.535	1771525667.535
849	400.000	0.019	400.002	0.486	5.305	2.655	1771525667.788	1771525667.788	1771525667.788	1771525667.788	1771525667.788	1771525667.788
850	400.000	-0.029	399.996	0.984	4.319	2.655	1771525668.013	1771525668.013	1771525668.013	1771525668.013	1771525668.013	1771525668.013
851	400.000	-0.005	399.999	1.702	0.838	2.655	1771525668.201	1771525668.201	1771525668.201	1771525668.201	1771525668.201	1771525668.201
852	400.000	-0.004	400.001	1.385	4.381	2.655	1771525668.508	1771525668.508	1771525668.508	1771525668.508	1771525668.508	1771525668.508
853	400.000	0.055	400.002	0.213	4.513	2.655	1771525668.700	1771525668.700	1771525668.700	1771525668.700	1771525668.700	1771525668.700
854	400.000	0.019	399.998	0.504	5.458	2.655	1771525668.891	1771525668.891	1771525668.891	1771525668.891	1771525668.891	1771525668.891
855	400.000	-0.069	400.001	0.209	4.780	2.655	1771525669.080	1771525669.080	1771525669.080	1771525669.080	1771525669.080	1771525669.080
856	400.000	0.087	400.003	1.004	0.458	2.655	1771525669.329	1771525669.329	1771525669.329	1771525669.329	1771525669.329	1771525669.329
857	400.000	-0.023	400.000	1.399	4.228	2.655	1771525669.527	1771525669.527	1771525669.527	1771525669.527	1771525669.527	1771525669.527
858	400.000	-0.015	400.003	1.246	0.787	2.655	1771525669.767	1771525669.767	1771525669.767	1771525669.767	1771525669.767	1771525669.767
859	400.000	0.017	400.002	1.022	4.487	2.655	1771525670.030	1771525670.030	1771525670.030	1771525670.030	1771525670.030	1771525670.030
860	400.000	-0.060	400.000	0.523	4.334	2.655	1771525670.297	1771525670.297	1771525670.297	1771525670.297	1771525670.297	1771525670.297
861	400.000	0.004	400.000	1.344	0.720	2.655	1771525670.536	1771525670.536	1771525670.536	1771525670.536	1771525670.536	1771525670.536
862	400.000	0.016	400.001	1.130	4.328	2.655	1771525670.772	1771525670.772	1771525670.772	1771525670.772	1771525670.772	1771525670.772
863	400.000	-0.035	400.000	0.354	0.685	2.655	1771525670.980	1771525670.980	1771525670.980	1771525670.980	1771525670.980	1771525670.980
864	400.000	-0.028	400.002	0.640	0.354	2.655	1771525671.230	1771525671.230	1771525671.230	1771525671.230	1771525671.230	1771525671.230
865	400.000	0.049	399.998	1.208	4.226	2.655	1771525671.467	1771525671.467	1771525671.467	1771525671.467	1771525671.467	1771525671.467
866	400.000	-0.009	400.004	1.083	0.654	2.655	1771525671.696	1771525671.696	1771525671.696	1771525671.696	1771525671.696	1771525671.696
867	400.000	-0.017	400.001	0.490	5.895	2.655	1771525671.965	1771525671.965	1771525671.965	1771525671.965	1771525671.965	1771525671.965
868	400.000	-0.088	400.001	1.353	4.334	2.655	1771525672.205	1771525672.205	1771525672.205	1771525672.205	1771525672.205	1771525672.205
869	400.000	0.052	400.000	1.655	0.686	2.655	1771525672.380	1771525672.380	1771525672.380	1771525672.380	1771525672.380	1771525672.380
870	400.000	-0.006	400.002	1.611	4.170	2.655	1771525672.560	1771525672.560	1771525672.560	1771525672.560	1771525672.560	1771525672.560
871	400.000	0.003	399.998	1.697	0.672	2.655	1771525672.786	1771525672.786	1771525672.786	1771525672.786	1771525672.786	1771525672.786
872	400.000	-0.000	399.998	1.014	4.472	2.655	1771525673.030	1771525673.030	1771525673.030	1771525673.030	1771525673.030	1771525673.030
873	400.000	0.033	400.000	0.702	4.165	2.655	1771525673.248	1771525673.248	1771525673.248	1771525673.248	1771525673.248	1771525673.248
874	400.000	0.018	400.001	1.181	0.468	2.655	1771525673.460	1771525673.460	1771525673.460	1771525673.460	1771525673.460	1771525673.460
875	400.000	0.017	400.002	1.491	4.217	2.655	1771525673.740	1771525673.740	1771525673.740	1771525673.740	1771525673.740	1771525673.740
876	400.000	0.001	400.000	0.639	0.519	2.655	1771525673.960	1771525673.960	1771525673.960	1771525673.960	1771525673.960	1771525673.960
877	400.000	0.021	400.001	0.692	5.016	2.655	1771525674.140	1771525674.140	1771525674.140	1771525674.140	1771525674.140	1771525674.140
878	400.000	-0.010	399.999	0.156	5.626	2.655	1771525674.319	1771525674.319	1771525674.319	1771525674.319	1771525674.319	1771525674.319
879	400.000	-0.022	400.000	0.650	6.208	2.655	1771525674.592	1771525674.592	1771525674.592	1771525674.592	1771525674.592	1771525674.592
880	400.000	-0.024	399.997	1.470	4.135	2.655	1771525674.829	1771525674.829	1771525674.829	1771525674.829	1771525674.829	1771525674.829
881	400.000	-0.023	400.001	1.598	0.721	2.655	1771525674.996	1771525674.996	1771525674.996	1771525674.996	1771525674.996	1771525674.996
882	400.000	0.032	400.001	1.533	4.320	2.655	1771525675.201	1771525675.201	1771525675.201	1771525675.201	1771525675.201	1771525675.201
883	400.000	0.020	400.001	1.318	0.712	2.655	1771525675.401	1771525675.401	1771525675.401	1771525675.401	1771525675.401	1771525675.401
884	400.000	0.007	400.003	0.785	4.759	2.655	1771525675.658	1771525675.658	1771525675.658	1771525675.658	1771525675.658	1771525675.658
885	400.000	0.014	400.001	0.916	4.270	2.655	1771525675.879	1771525675.879	1771525675.879	1771525675.879	1771525675.879	1771525675.879
886	400.000	0.082	399.997	1.249	0.503	2.655	1771525676.076	1771525676.076	1771525676.076	1771525676.076	1771525676.076	1771525676.076
887	400.000	-0.046	400.002	1.421	4.286	2.655	1771525676.368	1771525676.368	1771525676.368	1771525676.368	1771525676.368	1771525676.368
888	400.000	0.043	399.999	0.242	0.488	2.655	1771525676.571	1771525676.571	1771525676.571	1771525676.571	1771525676.571	1771525676.571
889	400.000	0.018	400.000	0.539	5.608	2.655	1771525676.772	1771525676.772	1771525676.772	1771525676.772	1771525676.772	1771525676.772
890	400.000	0.030	400.004	0.240	4.485	2.655	1771525676.974	1771525676.974	1771525676.974	1771525676.974	1771525676.974	1771525676.974
891	400.000	0.024	400.002	1.294	0.643	2.655	1771525677.213	1771525677.213	1771525677.213	1771525677.213	1771525677.213	1771525677.213
892	400.000	-0.006	400.001	1.515	4.311	2.655	1771525677.445	1771525677.445	1771525677.445	1771525677.445	1771525677.445	1771525677.445
893	400.000	0.035	399.996	1.304	0.711	2.655	1771525677.651	1771525677.651	1771525677.651	1771525677.651	1771525677.651	1771525677.651
894	400.000	-0.032	400.001	0.767	5.002	2.655	1771525677.919	1771525677.919	1771525677.919	1771525677.919	1771525677.919	1771525677.919
895	400.000	0.017	399.997	1.255	4.189	2.655	1771525678.138	1771525678.138	1771525678.138	1771525678.138	1771525678.138	1771525678.138
896	400.000	-0.033	400.002	1.570	0.656	2.655	1771525678.311	1771525678.311	1771525678.311	1771525678.311	1771525678.311	1771525678.311
897	400.000	0.017	400.001	1.442	4.187	2.655	1771525678.541	1771525678.541	1771525678.541	1771525678.541	1771525678.541	1771525678.541
898	400.000	0.024	400.000	1.339	0.834	2.655	1771525678.798	1771525678.798	1771525678.798	1771525678.798	1771525678.798	1771525678.798
899	400.000	0.047	400.001	0.518	5.654	2.655	1771525679.027	1771525679.027	1771525679.027	1771525679.027	1771525679.027	1771525679.027
900	400.000	-0.048	400.003	1.102	4.246	2.655	1771525679.256	1771525679.256	1771525679.256	1771525679.256	1771525679.256	1771525679.256
901	400.000	-0.040	399.999	1.612	0.619	2.655	1771525679.467	1771525679.467	1771525679.467	1771525679.467	1771525679.467	1771525679.467
902	400.000	-0.064	399.999	1.233	4.421	2.655	1771525679.739	1771525679.739	1771525679.739	1771525679.739	1771525679.739	1771525679.739
903	400.000	-0.057	400.000	0.132	4.302	2.655	1771525679.947	1771525679.947	1771525679.947	1771525679.947	1771525679.947	1771525679.947
904	400.000	0.003	400.001	0.907	0.413	2.655	1771525680.203	1771525680.203	1771525680.203	1771525680.203	1771525680.203	1771525680.203
905	400.000	-0.016	399.999	1.645	4.214	2.655	1771525680.406	1771525680.406	1771525680.406	1771525680.406	1771525680.406	1771525680.406
906	400.000	-0.011	399.999	1.304	0.775	2.655	1771525680.672	1771525680.672	1771525680.672	1771525680.672	1771525680.672	1771525680.672
907	400.000	0.026	400.002	0.566	5.371	2.655	1771525680.926	1771525680.926	1771525680.926	1771525680.926	1771525680.926	1771525680.926
908	400.000	-0.051	400.002	1.532	4.229	2.655	1771525681.139	1771525681.139	1771525681.139	1771525681.139	1771525681.139	1771525681.139
909	400.000	-0.029	399.998	1.669	0.763	2.655	1771525681.344	1771525681.344	1771525681.344	1771525681.344	1771525681.344	1771525681.344
910	400.000	0.020	400.000	1.469	4.348	2.655	1771525681.588	1771525681.588	1771525681.588	1771525681.588	1771525681.588	1771525681.588
911	400.000	0.012	399.997	0.080	1.419	2.655	1771525681.836	1771525681.836	1771525681.836	1771525681.836	1771525681.836	1771525681.836
912	400.000	0.037	400.002	1.376	0.546	2.655	1771525682.088	1771525682.088	1771525682.088	1771525682.088	1771525682.088	1771525682.088
913	400.000	0.038	400.001	1.180	4.467	2.655	1771525682.348	1771525682.348	1771525682.348	1771525682.348	1771525682.348	1771525682.348
914	400.000	0.044	400.001	0.028	5.139	2.655	1771525682.599	1771525682.599	1771525682.599	1771525682.599	1771525682.599	1771525682.599
915	400.000	-0.036	400.001	1.311	0.654	2.655	1771525682.856	1771525682.856	1771525682.856	1771525682.856	1771525682.856	1771525682.856
916	400.000	0.051	400.001	1.216	4.470	2.655	1771525683.099	1771525683.099	1771525683.099	1771525683.099	1771525683.099	1771525683.099
917	400.000	-0.022	400.002	0.219	3.785	2.655	1771525683.349	1771525683.349	1771525683.349	1771525683.349	1771525683.349	1771525683.349
918	400.000	-0.016	399.998	1.561	0.635	2.655	1771525683.555	1771525683.555	1771525683.555	1771525683.555	1771525683.555	1771525683.555
919	400.000	-0.041	400.002	1.511	4.125	2.655	1771525683.750	1771525683.750	1771525683.750	1771525683.750	1771525683.750	1771525683.750
920	400.000	0.004	399.999	1.833	0.747	2.655	1771525683.982	1771525683.982	1771525683.982	1771525683.982	1771525683.982	1771525683.982
921	400.000	-0.021	400.000	1.430	4.381	2.655	1771525684.235	1771525684.235	1771525684.235	1771525684.235	1771525684.235	1771525684.235
922	400.000	-0.015	400.002	0.624	3.924	2.655	1771525684.446	1771525684.446	1771525684.446	1771525684.446	1771525684.446	1771525684.446
923	400.000	0.023	400.002	1.201	0.508	2.655	1771525684.648	1771525684.648	1771525684.648	1771525684.648	1771525684.648	1771525684.648
924	400.000	0.007	400.001	1.442	4.136	2.655	1771525684.910	1771525684.910	1771525684.910	1771525684.910	1771525684.910	1771525684.910
925	400.000	-0.023	399.996	0.979	0.868	2.655	1771525685.140	1771525685.140	1771525685.140	1771525685.140	1771525685.140	1771525685.140
926	400.000	-0.011	399.998	0.515	5.725	2.655	1771525685.395	1771525685.395	1771525685.395	1771525685.395	1771525685.395	1771525685.395
927	400.000	-0.048	399.999	0.981	3.973	2.655	1771525685.591	1771525685.591	1771525685.591	1771525685.591	1771525685.591	1771525685.591
928	400.000	0.035	399.998	1.617	0.711	2.655	1771525685.834	1771525685.834	1771525685.834	1771525685.834	1771525685.834	1771525685.834
929	400.000	-0.007	400.000	1.717	4.232	2.655	1771525686.025	1771525686.025	1771525686.025	1771525686.025	1771525686.025	1771525686.025
930	400.000	0.002	400.003	1.652	0.739	2.655	1771525686.195	1771525686.195	1771525686.195	1771525686.195	1771525686.195	1771525686.195
931	400.000	-0.064	400.000	1.445	4.022	2.655	1771525686.393	1771525686.393	1771525686.393	1771525686.393	1771525686.393	1771525686.393
932	400.000	0.003	400.001	1.694	0.696	2.655	1771525686.597	1771525686.597	1771525686.597	1771525686.597	1771525686.597	1771525686.597
933	400.000	-0.030	400.004	0.987	4.405	2.655	1771525686.847	1771525686.847	1771525686.847	1771525686.847	1771525686.847	1771525686.847
934	400.000	0.018	400.001	0.668	3.943	2.655	1771525687.082	1771525687.082	1771525687.082	1771525687.082	1771525687.082	1771525687.082
935	400.000	0.056	400.000	1.482	0.575	2.655	1771525687.284	1771525687.284	1771525687.284	1771525687.284	1771525687.284	1771525687.284
936	400.000	-0.015	399.999	1.369	4.129	2.655	1771525687.549	1771525687.549	1771525687.549	1771525687.549	1771525687.549	1771525687.549
937	400.000	0.047	400.001	0.978	0.754	2.655	1771525687.755	1771525687.755	1771525687.755	1771525687.755	1771525687.755	1771525687.755
938	400.000	-0.019	400.000	0.683	4.862	2.655	1771525687.957	1771525687.957	1771525687.957	1771525687.957	1771525687.957	1771525687.957
939	400.000	-0.057	399.999	0.209	3.031	2.655	1771525688.156	1771525688.156	1771525688.156	1771525688.156	1771525688.156	1771525688.156
940	400.000	0.042	400.000	1.011	0.247	2.655	1771525688.391	1771525688.391	1771525688.391	1771525688.391	1771525688.391	1771525688.391
941	400.000	0.057	399.999	1.423	4.101	2.655	1771525688.576	1771525688.576	1771525688.576	1771525688.576	1771525688.576	1771525688.576
942	400.000	-0.026	400.001	1.249	0.547	2.655	1771525688.795	1771525688.795	1771525688.795	1771525688.795	1771525688.795	1771525688.795
943	400.000	-0.048	399.999	1.556	4.229	2.655	1771525689.007	1771525689.007	1771525689.007	1771525689.007	1771525689.007	1771525689.007
944	400.000	-0.036	399.998	1.507	0.774	2.655	1771525689.223	1771525689.223	1771525689.223	1771525689.223	1771525689.223	1771525689.223
945	400.000	0.002	400.002	1.431	4.417	2.655	1771525689.445	1771525689.445	1771525689.445	1771525689.445	1771525689.445	1771525689.445
946	400.000	-0.004	400.003	0.093	1.493	2.655	1771525689.687	1771525689.687	1771525689.687	1771525689.687	1771525689.687	1771525689.687
947	400.000	0.003	400.003	1.109	0.422	2.655	1771525689.904	1771525689.904	1771525689.904	1771525689.904	1771525689.904	1771525689.904
948	400.000	0.008	400.003	1.184	4.305	2.655	1771525690.158	1771525690.158	1771525690.158	1771525690.158	1771525690.158	1771525690.158
949	400.000	0.015	400.002	0.638	0.907	2.655	1771525690.379	1771525690.379	1771525690.379	1771525690.379	1771525690.379	1771525690.379
950	400.000	0.025	400.000	0.790	5.089	2.655	1771525690.610	1771525690.610	1771525690.610	1771525690.610	1771525690.610	1771525690.610
951	400.000	-0.042	399.996	0.686	3.775	2.655	1771525690.793	1771525690.793	1771525690.793	1771525690.793	1771525690.793	1771525690.793
952	400.000	-0.011	400.000	0.831	0.322	2.655	1771525690.969	1771525690.969	1771525690.969	1771525690.969	1771525690.969	1771525690.969
953	400.000	-0.024	400.002	0.358	3.898	2.655	1771525691.194	1771525691.194	1771525691.194	1771525691.194	1771525691.194	1771525691.194
954	400.000	-0.014	399.997	1.456	0.649	2.655	1771525691.415	1771525691.415	1771525691.415	1771525691.415	1771525691.415	1771525691.415
955	400.000	0.032	400.001	1.659	4.136	2.655	1771525691.607	1771525691.607	1771525691.607	1771525691.607	1771525691.607	1771525691.607
956	400.000	-0.052	399.996	1.671	0.717	2.655	1771525691.838	1771525691.838	1771525691.838	1771525691.838	1771525691.838	1771525691.838
957	400.000	0.044	399.997	0.952	4.638	2.655	1771525692.092	1771525692.092	1771525692.092	1771525692.092	1771525692.092	1771525692.092
958	400.000	-0.040	399.998	0.788	3.849	2.655	1771525692.299	1771525692.299	1771525692.299	1771525692.299	1771525692.299	1771525692.299
959	400.000	0.055	400.000	1.466	0.676	2.655	1771525692.509	1771525692.509	1771525692.509	1771525692.509	1771525692.509	1771525692.509
960	400.000	-0.024	400.000	1.284	4.107	2.655	1771525692.700	1771525692.700	1771525692.700	1771525692.700	1771525692.700	1771525692.700
961	400.000	0.055	400.000	1.713	0.728	2.655	1771525692.895	1771525692.895	1771525692.895	1771525692.895	1771525692.895	1771525692.895
962	400.000	0.096	399.996	1.500	4.209	2.655	1771525693.133	1771525693.133	1771525693.133	1771525693.133	1771525693.133	1771525693.133
963	400.000	-0.058	400.002	1.249	0.830	2.655	1771525693.356	1771525693.356	1771525693.356	1771525693.356	1771525693.356	1771525693.356
964	400.000	-0.005	399.997	0.846	4.946	2.655	1771525693.555	1771525693.555	1771525693.555	1771525693.555	1771525693.555	1771525693.555
965	400.000	-0.007	400.000	0.175	3.261	2.655	1771525693.773	1771525693.773	1771525693.773	1771525693.773	1771525693.773	1771525693.773
966	400.000	-0.046	400.002	1.033	0.509	2.655	1771525694.013	1771525694.013	1771525694.013	1771525694.013	1771525694.013	1771525694.013
967	400.000	-0.066	400.005	1.426	4.133	2.655	1771525694.272	1771525694.272	1771525694.272	1771525694.272	1771525694.272	1771525694.272
968	400.000	0.012	400.004	0.896	0.796	2.655	1771525694.513	1771525694.513	1771525694.513	1771525694.513	1771525694.513	1771525694.513
969	400.000	0.053	400.000	0.761	0.032	2.655	1771525694.767	1771525694.767	1771525694.767	1771525694.767	1771525694.767	1771525694.767
970	400.000	0.017	400.002	1.526	4.200	2.655	1771525695.013	1771525695.013	1771525695.013	1771525695.013	1771525695.013	1771525695.013
971	400.000	0.003	399.998	0.508	0.945	2.655	1771525695.266	1771525695.266	1771525695.266	1771525695.266	1771525695.266	1771525695.266
972	400.000	0.041	399.999	0.876	0.383	2.655	1771525695.511	1771525695.511	1771525695.511	1771525695.511	1771525695.511	1771525695.511
973	400.000	0.043	399.999	1.480	4.272	2.655	1771525695.770	1771525695.770	1771525695.770	1771525695.770	1771525695.770	1771525695.770
974	400.000	-0.018	400.000	0.645	0.869	2.655	1771525695.997	1771525695.997	1771525695.997	1771525695.997	1771525695.997	1771525695.997
975	400.000	-0.086	400.002	0.667	6.236	2.655	1771525696.267	1771525696.267	1771525696.267	1771525696.267	1771525696.267	1771525696.267
976	400.000	-0.035	400.001	1.573	4.274	2.655	1771525696.484	1771525696.484	1771525696.484	1771525696.484	1771525696.484	1771525696.484
977	400.000	0.022	400.000	1.400	0.797	2.655	1771525696.724	1771525696.724	1771525696.724	1771525696.724	1771525696.724	1771525696.724
978	400.000	0.012	400.000	0.645	5.011	2.655	1771525696.986	1771525696.986	1771525696.986	1771525696.986	1771525696.986	1771525696.986
979	400.000	-0.043	400.003	1.096	4.009	2.655	1771525697.179	1771525697.179	1771525697.179	1771525697.179	1771525697.179	1771525697.179
980	400.000	-0.043	400.000	1.449	0.550	2.655	1771525697.381	1771525697.381	1771525697.381	1771525697.381	1771525697.381	1771525697.381
981	400.000	-0.011	400.001	1.542	4.082	2.655	1771525697.570	1771525697.570	1771525697.570	1771525697.570	1771525697.570	1771525697.570
982	400.000	-0.038	400.000	1.711	0.699	2.655	1771525697.765	1771525697.765	1771525697.765	1771525697.765	1771525697.765	1771525697.765
983	400.000	-0.014	399.997	1.478	4.105	2.655	1771525697.984	1771525697.984	1771525697.984	1771525697.984	1771525697.984	1771525697.984
984	400.000	0.046	400.000	0.955	0.816	2.655	1771525698.247	1771525698.247	1771525698.247	1771525698.247	1771525698.247	1771525698.247
985	400.000	-0.027	399.998	0.561	5.461	2.655	1771525698.476	1771525698.476	1771525698.476	1771525698.476	1771525698.476	1771525698.476
986	400.000	-0.005	400.002	1.398	4.091	2.655	1771525698.717	1771525698.717	1771525698.717	1771525698.717	1771525698.717	1771525698.717
987	400.000	-0.013	399.999	1.557	0.630	2.655	1771525698.912	1771525698.912	1771525698.912	1771525698.912	1771525698.912	1771525698.912
988	400.000	0.018	400.002	1.581	4.200	2.655	1771525699.118	1771525699.118	1771525699.118	1771525699.118	1771525699.118	1771525699.118
989	400.000	0.055	400.000	0.896	0.934	2.655	1771525699.371	1771525699.371	1771525699.371	1771525699.371	1771525699.371	1771525699.371
990	400.000	-0.007	400.003	0.701	5.186	2.655	1771525699.579	1771525699.579	1771525699.579	1771525699.579	1771525699.579	1771525699.579
991	400.000	0.075	399.999	0.750	4.121	2.655	1771525699.802	1771525699.802	1771525699.802	1771525699.802	1771525699.802	1771525699.802
992	400.000	0.083	400.001	1.600	0.585	2.655	1771525700.014	1771525700.014	1771525700.014	1771525700.014	1771525700.014	1771525700.014
993	400.000	-0.127	400.000	1.474	4.275	2.655	1771525700.259	1771525700.259	1771525700.259	1771525700.259	1771525700.259	1771525700.259
994	400.000	-0.016	400.000	0.382	0.953	2.655	1771525700.493	1771525700.493	1771525700.493	1771525700.493	1771525700.493	1771525700.493
995	400.000	0.007	399.998	0.766	6.141	2.655	1771525700.678	1771525700.678	1771525700.678	1771525700.678	1771525700.678	1771525700.678
996	400.000	-0.016	400.003	0.100	3.830	2.655	1771525700.889	1771525700.889	1771525700.889	1771525700.889	1771525700.889	1771525700.889
997	400.000	-0.003	400.003	1.113	0.278	2.655	1771525701.131	1771525701.131	1771525701.131	1771525701.131	1771525701.131	1771525701.131
998	400.000	0.041	400.003	1.423	4.173	2.655	1771525701.360	1771525701.360	1771525701.360	1771525701.360	1771525701.360	1771525701.360
999	400.000	0.029	400.001	1.399	0.801	2.655	1771525701.577	1771525701.577	1771525701.577	1771525701.577	1771525701.577	1771525701.577
1000	400.000	-0.028	399.999	1.055	4.784	2.655	1771525701.816	1771525701.816	1771525701.816	1771525701.816	1771525701.816	1771525701.816
1001	400.000	-0.055	400.002	0.350	2.957	2.655	1771525702.043	1771525702.043	1771525702.043	1771525702.043	1771525702.043	1771525702.043
1002	400.000	-0.047	399.999	1.463	0.545	2.655	1771525702.229	1771525702.229	1771525702.229	1771525702.229	1771525702.229	1771525702.229
1003	400.000	-0.020	399.999	0.627	3.774	2.655	1771525702.434	1771525702.434	1771525702.434	1771525702.434	1771525702.434	1771525702.434
1004	400.000	0.009	400.002	1.310	0.683	2.655	1771525702.675	1771525702.675	1771525702.675	1771525702.675	1771525702.675	1771525702.675
1005	400.000	-0.044	400.001	1.284	4.611	2.655	1771525702.870	1771525702.870	1771525702.870	1771525702.870	1771525702.870	1771525702.870
1006	400.000	0.000	400.000	0.383	3.801	2.655	1771525703.130	1771525703.130	1771525703.130	1771525703.130	1771525703.130	1771525703.130
1007	400.000	-0.003	399.997	1.072	0.219	2.655	1771525703.324	1771525703.324	1771525703.324	1771525703.324	1771525703.324	1771525703.324
1008	400.000	0.011	400.004	1.085	3.881	2.655	1771525703.510	1771525703.510	1771525703.510	1771525703.510	1771525703.510	1771525703.510
