Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
308	200.000	-0.083	200.000	2.827	2.966	1.328	1782941788.278
309	200.000	0.002	200.001	3.202	0.204	1.328	1782941788.588
310	200.000	0.013	200.002	3.067	4.019	1.328	1782941788.889
311	200.000	0.044	199.998	2.906	1.831	1.328	1782941789.130
312	200.000	-0.041	199.999	3.474	5.703	1.328	1782941789.391
313	200.000	0.025	200.000	3.042	3.865	1.328	1782941789.646
314	200.000	0.034	200.001	2.934	1.660	1.328	1782941789.870
315	200.000	0.004	199.997	3.513	5.563	1.328	1782941790.155
316	200.000	0.005	200.003	2.855	3.461	1.328	1782941790.446
317	200.000	-0.001	200.000	3.301	1.005	1.328	1782941790.687
318	200.000	-0.062	200.004	3.356	5.130	1.328	1782941790.923
319	200.000	0.020	200.000	2.833	3.284	1.328	1782941791.208
320	200.000	0.022	199.999	2.858	0.475	1.328	1782941791.542
321	200.000	-0.035	199.999	2.942	4.075	1.328	1782941791.836
322	200.000	-0.048	200.002	2.742	1.740	1.328	1782941792.131
323	200.000	0.018	199.998	3.578	5.454	1.328	1782941792.387
324	200.000	0.014	200.001	2.776	3.349	1.328	1782941792.653
325	200.000	0.004	200.000	2.919	0.996	1.328	1782941792.956
326	200.000	-0.006	199.999	3.374	4.787	1.328	1782941793.199
327	200.000	-0.017	199.999	2.673	2.712	1.328	1782941793.533
328	200.000	0.017	200.001	3.334	5.892	1.328	1782941793.846
329	200.000	-0.007	199.999	2.813	3.567	1.328	1782941794.160
330	200.000	0.045	199.999	2.972	0.890	1.328	1782941794.468
331	200.000	-0.001	199.999	2.921	4.341	1.328	1782941794.756
332	200.000	-0.026	200.004	2.607	1.990	1.328	1782941795.072
333	200.000	-0.009	200.000	3.569	5.835	1.328	1782941795.305
334	200.000	0.013	199.998	3.015	3.751	1.328	1782941795.596
335	200.000	-0.001	200.001	2.830	1.270	1.328	1782941795.902
336	200.000	-0.022	199.999	3.336	4.821	1.328	1782941796.184
337	200.000	0.013	199.999	2.818	2.763	1.328	1782941796.482
338	200.000	-0.037	199.998	3.484	0.269	1.328	1782941796.727
339	200.000	0.011	200.000	2.892	4.098	1.328	1782941797.018
340	200.000	-0.012	199.998	2.793	2.169	1.328	1782941797.290
341	200.000	-0.033	199.999	3.391	5.630	1.328	1782941797.576
342	200.000	0.067	199.998	2.835	3.465	1.328	1782941797.865
343	200.000	0.033	200.000	2.927	0.813	1.328	1782941798.188
344	200.000	-0.035	199.997	3.000	4.402	1.328	1782941798.489
345	200.000	-0.034	199.995	2.816	2.104	1.328	1782941798.786
346	200.000	-0.018	199.999	3.367	5.542	1.328	1782941799.100
347	200.000	0.005	200.001	2.834	3.278	1.328	1782941799.370
348	200.000	0.044	199.999	3.031	0.726	1.328	1782941799.651
349	200.000	-0.032	199.999	3.344	4.853	1.328	1782941799.915
350	200.000	-0.010	199.996	2.890	2.802	1.328	1782941800.177
351	200.000	0.013	200.001	3.160	0.011	1.328	1782941800.491
352	200.000	0.041	199.999	2.888	3.818	1.328	1782941800.796
353	200.000	-0.001	200.002	2.950	1.682	1.328	1782941801.041
354	200.000	0.021	200.000	3.302	5.326	1.328	1782941801.355
355	200.000	0.015	200.004	2.875	3.122	1.328	1782941801.669
356	200.000	-0.001	200.001	3.370	6.238	1.328	1782941801.970
357	200.000	-0.006	200.004	3.060	3.988	1.328	1782941802.231
358	200.000	-0.043	200.001	2.928	2.091	1.328	1782941802.460
359	200.000	0.037	199.998	3.468	5.979	1.328	1782941802.733
360	200.000	-0.010	199.999	2.909	3.809	1.328	1782941802.981
361	200.000	0.009	199.995	2.634	1.679	1.328	1782941803.293
362	200.000	0.029	200.000	3.359	5.291	1.328	1782941803.547
363	200.000	-0.011	199.998	3.086	3.501	1.328	1782941803.777
364	200.000	0.024	200.003	2.923	1.423	1.328	1782941804.055
365	200.000	-0.008	199.997	3.511	5.247	1.328	1782941804.303
366	200.000	-0.049	199.999	3.021	3.365	1.328	1782941804.532
367	200.000	0.079	199.998	3.101	1.596	1.328	1782941804.792
368	200.000	-0.012	200.003	3.196	5.081	1.328	1782941805.053
369	200.000	0.017	200.000	3.022	3.294	1.328	1782941805.322
370	200.000	0.001	200.000	3.032	0.818	1.328	1782941805.597
371	200.000	0.073	199.999	3.260	4.686	1.328	1782941805.881
372	200.000	-0.007	200.004	2.937	2.664	1.328	1782941806.146
373	200.000	0.008	199.999	3.422	0.085	1.328	1782941806.392
374	200.000	-0.028	200.001	3.191	4.291	1.328	1782941806.649
375	200.000	0.025	199.997	2.943	2.358	1.328	1782941806.932
376	200.000	0.050	199.997	3.150	5.702	1.328	1782941807.264
377	200.000	0.073	199.994	3.000	3.357	1.328	1782941807.572
378	200.000	0.064	200.001	3.180	0.570	1.328	1782941807.861
379	200.000	0.028	199.999	3.213	4.509	1.328	1782941808.114
380	200.000	-0.053	199.999	3.030	2.590	1.328	1782941808.379
381	200.000	-0.002	200.001	3.103	6.185	1.328	1782941808.678
382	200.000	-0.012	200.000	2.917	3.793	1.328	1782941808.981
383	200.000	-0.034	200.000	3.140	1.595	1.328	1782941809.230
384	200.000	-0.028	200.002	3.359	5.150	1.328	1782941809.537
385	200.000	-0.017	199.998	2.825	3.057	1.328	1782941809.800
386	200.000	0.003	200.002	3.178	0.493	1.328	1782941810.100
387	200.000	-0.045	199.999	3.260	4.357	1.328	1782941810.331
388	200.000	-0.038	200.000	3.002	2.659	1.328	1782941810.598
389	200.000	-0.061	199.997	3.305	0.233	1.328	1782941810.880
390	200.000	-0.049	199.999	2.916	3.992	1.328	1782941811.185
391	200.000	-0.057	199.998	2.904	1.590	1.328	1782941811.492
392	200.000	0.005	199.998	3.544	5.302	1.328	1782941811.725
393	200.000	-0.014	199.996	3.056	3.521	1.328	1782941812.011
394	200.000	-0.031	200.000	3.064	0.954	1.328	1782941812.313
395	200.000	0.004	199.998	3.088	4.477	1.328	1782941812.606
396	200.000	-0.006	199.997	2.971	2.540	1.328	1782941812.888
397	200.000	-0.018	199.996	3.525	6.031	1.328	1782941813.172
398	200.000	-0.012	200.001	3.191	3.999	1.328	1782941813.429
399	200.000	-0.004	200.002	2.798	1.676	1.328	1782941813.739
400	200.000	0.035	199.999	3.148	4.982	1.328	1782941814.036
401	200.000	-0.000	199.999	2.887	2.830	1.328	1782941814.298
402	200.000	-0.026	200.000	3.457	0.203	1.328	1782941814.607
403	200.000	-0.024	200.001	3.060	3.919	1.328	1782941814.896
404	200.000	0.014	200.002	3.023	1.865	1.328	1782941815.165
405	200.000	-0.014	200.002	3.504	5.471	1.328	1782941815.444
