Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
302	200.000	-0.009	199.999	0.881	1.886	1.328	1783012994.391
303	200.000	0.025	200.002	1.246	2.867	1.328	1783012994.652
304	200.000	0.074	200.003	1.017	4.173	1.328	1783012994.893
305	200.000	0.025	199.997	1.083	6.094	1.328	1783012995.146
306	200.000	-0.130	200.001	0.833	0.865	1.328	1783012995.377
307	200.000	-0.049	200.001	0.896	1.375	1.328	1783012995.650
308	200.000	-0.045	200.001	1.118	1.913	1.328	1783012995.888
309	200.000	-0.018	199.999	1.247	2.889	1.328	1783012996.168
310	200.000	-0.041	200.001	1.034	4.326	1.328	1783012996.376
311	200.000	-0.023	199.997	0.877	5.969	1.328	1783012996.645
312	200.000	0.004	199.998	0.883	0.891	1.328	1783012996.918
313	200.000	0.050	200.000	0.943	1.289	1.328	1783012997.156
314	200.000	-0.005	200.000	1.050	2.107	1.328	1783012997.392
315	200.000	-0.037	200.000	1.191	2.998	1.328	1783012997.645
316	200.000	0.015	199.998	0.898	4.376	1.328	1783012997.911
317	200.000	-0.018	200.006	0.905	6.142	1.328	1783012998.138
318	200.000	0.024	199.997	0.709	0.905	1.328	1783012998.398
319	200.000	0.018	200.001	0.723	1.654	1.328	1783012998.648
320	200.000	-0.016	200.001	0.970	1.832	1.328	1783012998.888
321	200.000	0.006	200.002	1.336	3.052	1.328	1783012999.152
322	200.000	-0.014	199.998	0.805	4.344	1.328	1783012999.371
323	200.000	0.023	200.003	0.843	5.978	1.328	1783012999.637
324	200.000	0.038	200.001	0.893	1.082	1.328	1783012999.880
325	200.000	-0.018	200.002	0.676	1.730	1.328	1783013000.146
326	200.000	0.099	200.002	1.120	1.886	1.328	1783013000.403
327	200.000	-0.001	200.004	1.141	2.975	1.328	1783013000.651
328	200.000	-0.017	200.002	0.823	4.641	1.328	1783013000.900
329	200.000	-0.067	200.003	0.781	0.197	1.328	1783013001.170
330	200.000	0.008	200.002	0.776	1.137	1.328	1783013001.402
331	200.000	-0.004	199.995	0.747	1.588	1.328	1783013001.624
332	200.000	0.034	200.003	1.081	2.053	1.328	1783013001.893
333	200.000	0.006	200.000	1.199	3.078	1.328	1783013002.145
334	200.000	-0.073	199.999	0.781	4.740	1.328	1783013002.415
335	200.000	-0.031	199.998	0.847	0.192	1.328	1783013002.641
336	200.000	0.024	200.000	0.760	1.190	1.328	1783013002.906
337	200.000	0.005	199.999	0.640	1.570	1.328	1783013003.144
338	200.000	-0.017	200.004	0.847	2.490	1.328	1783013003.397
339	200.000	0.029	199.998	1.093	3.237	1.328	1783013003.643
340	200.000	-0.020	200.000	0.755	4.824	1.328	1783013003.890
