Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
315	100.000	-0.184	100.002	3.222	5.826	0.664	1783972533.566
316	100.000	-0.042	99.998	3.130	5.836	0.664	1783972533.790
317	100.000	-0.098	100.002	3.230	5.767	0.664	1783972534.040
318	100.000	0.073	99.999	3.186	5.806	0.664	1783972534.261
319	100.000	0.148	99.999	3.276	5.821	0.664	1783972534.461
320	100.000	0.248	99.999	3.381	5.795	0.664	1783972534.704
321	100.000	-0.127	99.999	3.298	5.769	0.664	1783972534.902
322	100.000	0.068	100.005	3.430	5.799	0.664	1783972535.089
323	100.000	-0.080	99.999	3.209	5.763	0.664	1783972535.287
324	100.000	0.639	99.997	3.521	5.752	0.664	1783972535.474
325	100.000	-0.126	100.003	3.487	5.795	0.664	1783972535.696
326	100.000	0.150	100.005	3.613	5.775	0.664	1783972535.940
327	100.000	0.465	99.999	3.317	5.870	0.664	1783972536.141
328	100.000	0.148	100.001	3.348	5.815	0.664	1783972536.347
329	100.000	0.345	99.996	3.304	5.833	0.664	1783972536.557
330	100.000	-0.001	100.006	3.294	5.849	0.664	1783972536.745
331	100.000	0.198	100.002	3.153	5.886	0.664	1783972536.954
332	100.000	-0.048	99.994	3.125	5.919	0.664	1783972537.146
333	100.000	-0.097	100.005	3.117	5.863	0.664	1783972537.365
334	100.000	0.047	100.002	3.099	5.816	0.664	1783972537.545
335	100.000	-0.057	99.998	3.136	5.869	0.664	1783972537.741
336	100.000	0.578	100.001	3.047	5.822	0.664	1783972537.933
337	100.000	0.251	99.997	3.058	5.844	0.664	1783972538.149
338	100.000	0.222	100.000	3.152	5.889	0.664	1783972538.394
339	100.000	0.264	99.998	3.150	5.822	0.664	1783972538.567
340	100.000	0.177	100.002	3.201	5.774	0.664	1783972538.771
341	100.000	0.240	100.003	3.061	5.833	0.664	1783972538.993
342	100.000	-0.043	100.002	3.065	5.837	0.664	1783972539.204
343	100.000	-0.079	100.001	3.097	5.796	0.664	1783972539.455
344	100.000	0.016	100.001	3.000	5.873	0.664	1783972539.627
345	100.000	0.074	99.997	3.090	5.842	0.664	1783972539.809
346	100.000	0.099	99.998	3.115	5.863	0.664	1783972540.014
347	100.000	0.015	100.005	3.064	5.827	0.664	1783972540.262
348	100.000	0.049	100.002	2.997	5.798	0.664	1783972540.452
349	100.000	-0.416	100.004	3.039	5.813	0.664	1783972540.619
350	100.000	0.267	99.995	2.954	5.830	0.664	1783972540.825
351	100.000	0.009	100.004	3.173	5.800	0.664	1783972541.003
352	100.000	0.090	100.000	3.050	5.822	0.664	1783972541.174
353	100.000	-0.183	99.999	3.179	5.819	0.664	1783972541.382
354	100.000	0.028	99.999	3.140	5.848	0.664	1783972541.553
355	100.000	-0.250	100.001	3.257	5.753	0.664	1783972541.748
356	100.000	-0.325	99.998	3.223	5.798	0.664	1783972541.948
357	100.000	0.009	100.002	3.092	5.804	0.664	1783972542.134
358	100.000	-0.199	100.002	3.154	5.783	0.664	1783972542.319
359	100.000	0.012	100.001	3.246	5.822	0.664	1783972542.507
360	100.000	0.049	100.000	3.128	5.869	0.664	1783972542.702
361	100.000	-0.535	100.001	3.208	5.764	0.664	1783972542.880
362	100.000	0.062	99.997	3.168	5.814	0.664	1783972543.066
363	100.000	-0.262	100.002	3.253	5.706	0.664	1783972543.269
364	100.000	-0.376	100.004	3.340	5.787	0.664	1783972543.446
365	100.000	0.240	100.000	3.269	5.844	0.664	1783972543.653
366	100.000	0.033	100.001	3.209	5.836	0.664	1783972543.880
367	100.000	0.124	100.000	3.261	5.816	0.664	1783972544.061
368	100.000	0.054	100.003	3.089	5.874	0.664	1783972544.252
369	100.000	-0.178	99.997	3.285	5.837	0.664	1783972544.436
370	100.000	-0.487	99.999	3.160	5.804	0.664	1783972544.619
371	100.000	-0.101	100.004	3.122	5.780	0.664	1783972544.821
372	100.000	-0.062	99.997	3.062	5.821	0.664	1783972545.021
373	100.000	0.076	99.999	2.998	5.817	0.664	1783972545.182
374	100.000	-0.054	100.001	2.873	5.838	0.664	1783972545.375
375	100.000	-0.109	99.996	3.042	5.813	0.664	1783972545.563
