Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
355	200.000	-0.026	200.000	3.206	1.006	1.328	1783010434.788
356	200.000	-0.020	200.001	3.428	0.867	1.328	1783010435.016
357	200.000	0.010	199.999	1.411	0.024	1.328	1783010435.277
358	200.000	-0.021	200.002	2.271	4.606	1.328	1783010435.520
359	200.000	0.032	200.002	2.577	4.025	1.328	1783010435.766
360	200.000	-0.020	199.998	0.502	2.320	1.328	1783010436.026
361	200.000	0.040	200.004	3.185	1.066	1.328	1783010436.247
362	200.000	-0.024	200.000	3.399	0.892	1.328	1783010436.518
363	200.000	0.031	199.998	1.486	6.112	1.328	1783010436.747
364	200.000	0.052	199.997	2.269	4.639	1.328	1783010437.018
365	200.000	-0.034	199.998	2.453	3.917	1.328	1783010437.266
366	200.000	-0.019	200.003	0.558	2.013	1.328	1783010437.535
367	200.000	0.058	199.998	3.385	0.985	1.328	1783010437.786
368	200.000	-0.014	200.002	3.248	0.780	1.328	1783010438.020
369	200.000	-0.050	200.001	1.393	6.046	1.328	1783010438.273
370	200.000	0.041	199.999	2.498	4.551	1.328	1783010438.489
371	200.000	-0.033	200.000	2.553	3.990	1.328	1783010438.777
372	200.000	0.017	199.999	0.803	1.476	1.328	1783010439.029
373	200.000	0.022	200.000	3.366	0.937	1.328	1783010439.280
374	200.000	0.023	200.000	3.222	0.785	1.328	1783010439.525
375	200.000	-0.072	200.001	1.419	5.814	1.328	1783010439.769
376	200.000	0.013	199.997	2.660	4.406	1.328	1783010440.028
377	200.000	0.047	200.001	2.496	3.888	1.328	1783010440.255
378	200.000	0.049	199.996	0.723	1.756	1.328	1783010440.521
379	200.000	0.070	199.995	3.315	0.938	1.328	1783010440.744
380	200.000	0.034	199.999	3.292	0.805	1.328	1783010441.014
381	200.000	-0.047	200.004	1.385	5.860	1.328	1783010441.256
382	200.000	0.014	200.001	2.439	4.429	1.328	1783010441.526
383	200.000	0.013	200.000	2.165	3.776	1.328	1783010441.773
384	200.000	0.010	200.001	0.925	1.280	1.328	1783010442.013
385	200.000	0.060	200.003	3.563	0.915	1.328	1783010442.276
386	200.000	-0.041	199.997	2.956	0.738	1.328	1783010442.502
387	200.000	0.030	199.999	1.242	5.759	1.328	1783010442.770
388	200.000	-0.009	200.001	2.663	4.335	1.328	1783010443.015
389	200.000	0.007	199.999	2.120	3.860	1.328	1783010443.265
390	200.000	0.012	199.998	1.160	1.225	1.328	1783010443.514
391	200.000	0.023	200.003	3.639	0.958	1.328	1783010443.760
392	200.000	0.040	199.997	2.869	0.752	1.328	1783010444.017
393	200.000	0.031	199.999	1.485	5.432	1.328	1783010444.275
394	200.000	0.024	200.002	2.784	4.353	1.328	1783010444.522
395	200.000	0.025	200.003	1.998	3.838	1.328	1783010444.739
396	200.000	-0.018	199.998	1.410	1.208	1.328	1783010445.027
397	200.000	0.031	200.002	3.928	0.935	1.328	1783010445.258
398	200.000	-0.070	199.997	2.755	0.629	1.328	1783010445.519
399	200.000	-0.004	200.000	1.608	5.331	1.328	1783010445.778
400	200.000	0.005	199.997	2.805	4.222	1.328	1783010446.013
401	200.000	-0.072	200.002	1.678	3.757	1.328	1783010446.255
402	200.000	0.020	199.995	1.525	1.261	1.328	1783010446.508
403	200.000	0.031	200.004	3.911	0.950	1.328	1783010446.772
404	200.000	0.005	200.003	2.921	0.743	1.328	1783010446.999
405	200.000	0.062	200.004	1.482	5.388	1.328	1783010447.266
