Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
351	200.000	0.067	199.998	0.348	4.425	1.328	1783013537.819
352	200.000	-0.066	200.000	0.255	3.842	1.328	1783013538.044
353	200.000	-0.156	199.998	0.343	3.499	1.328	1783013538.313
354	200.000	-0.030	200.003	0.306	3.772	1.328	1783013538.527
355	200.000	0.099	200.002	0.463	2.432	1.328	1783013538.816
356	200.000	-0.072	200.000	0.347	3.373	1.328	1783013539.080
357	200.000	-0.059	200.000	0.367	1.888	1.328	1783013539.364
358	200.000	0.043	200.003	0.335	2.687	1.328	1783013539.613
359	200.000	-0.058	199.999	0.215	3.719	1.328	1783013539.873
360	200.000	-0.035	199.995	0.243	2.790	1.328	1783013540.097
361	200.000	-0.007	200.000	0.346	2.519	1.328	1783013540.374
362	200.000	-0.144	199.998	0.251	2.429	1.328	1783013540.609
363	200.000	-0.078	200.005	0.355	3.590	1.328	1783013540.868
364	200.000	-0.004	199.998	0.304	2.460	1.328	1783013541.128
365	200.000	-0.017	200.003	0.220	2.699	1.328	1783013541.350
366	200.000	0.025	199.998	0.191	2.256	1.328	1783013541.613
367	200.000	-0.017	200.000	0.288	2.133	1.328	1783013541.861
368	200.000	-0.055	200.002	0.130	2.634	1.328	1783013542.128
369	200.000	0.016	200.000	0.188	2.293	1.328	1783013542.358
370	200.000	0.020	200.002	0.197	2.497	1.328	1783013542.620
371	200.000	0.033	200.004	0.228	2.504	1.328	1783013542.878
372	200.000	-0.018	200.000	0.235	1.942	1.328	1783013543.109
373	200.000	0.012	199.998	0.205	1.998	1.328	1783013543.374
374	200.000	-0.000	200.000	0.313	2.198	1.328	1783013543.611
375	200.000	0.011	199.997	0.335	1.863	1.328	1783013543.874
376	200.000	-0.072	199.999	0.375	2.657	1.328	1783013544.100
377	200.000	0.001	199.997	0.184	2.716	1.328	1783013544.374
378	200.000	0.043	200.000	0.236	2.206	1.328	1783013544.595
379	200.000	0.012	200.002	0.184	2.272	1.328	1783013544.867
380	200.000	0.002	199.999	0.381	1.655	1.328	1783013545.115
381	200.000	0.028	200.001	0.271	2.589	1.328	1783013545.382
382	200.000	-0.028	199.997	0.212	2.464	1.328	1783013545.625
383	200.000	-0.028	200.001	0.383	2.556	1.328	1783013545.843
384	200.000	0.013	199.998	0.190	2.172	1.328	1783013546.117
385	200.000	0.029	200.004	0.277	2.478	1.328	1783013546.368
386	200.000	-0.080	200.004	0.304	2.173	1.328	1783013546.617
387	200.000	0.006	199.998	0.134	2.387	1.328	1783013546.871
388	200.000	-0.022	200.003	0.323	1.973	1.328	1783013547.115
389	200.000	-0.014	200.002	0.446	3.178	1.328	1783013547.357
390	200.000	-0.056	199.999	0.303	2.262	1.328	1783013547.628
391	200.000	0.014	200.004	0.069	3.008	1.328	1783013547.871
392	200.000	-0.052	200.008	0.290	3.185	1.328	1783013548.100
393	200.000	-0.049	200.000	0.188	2.773	1.328	1783013548.370
394	200.000	-0.029	200.001	0.286	2.102	1.328	1783013548.616
395	200.000	-0.007	200.000	0.154	2.748	1.328	1783013548.861
396	200.000	0.038	200.002	0.444	1.348	1.328	1783013549.115
397	200.000	-0.057	200.000	0.242	2.621	1.328	1783013549.379
398	200.000	-0.054	199.997	0.059	1.695	1.328	1783013549.620
399	200.000	0.025	199.998	0.251	2.163	1.328	1783013549.853
400	200.000	-0.037	199.998	0.251	2.332	1.328	1783013550.108
401	200.000	0.001	199.998	0.205	2.207	1.328	1783013550.347
402	200.000	0.016	200.002	0.217	2.174	1.328	1783013550.611
403	200.000	0.018	200.001	0.258	2.582	1.328	1783013550.880
404	200.000	-0.002	199.999	0.149	2.205	1.328	1783013551.117
