Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
289	100.000	0.000	100.001	11.359	0.464	0.664	1783024057.917
290	100.000	0.021	99.996	11.776	0.657	0.664	1783024058.175
291	100.000	0.018	100.000	9.523	0.681	0.664	1783024058.418
292	100.000	0.003	99.998	6.275	0.760	0.664	1783024058.645
293	100.000	-0.001	100.002	2.168	0.899	0.664	1783024058.915
294	100.000	0.017	100.000	2.225	3.917	0.664	1783024059.163
295	100.000	0.030	100.004	5.696	4.133	0.664	1783024059.430
296	100.000	0.012	99.997	7.537	4.138	0.664	1783024059.679
297	100.000	0.013	100.001	8.338	4.303	0.664	1783024059.946
298	100.000	0.100	100.002	6.502	4.430	0.664	1783024060.193
299	100.000	-0.003	99.998	4.997	4.801	0.664	1783024060.474
300	100.000	-0.008	99.997	4.521	5.788	0.664	1783024060.733
301	100.000	0.001	100.003	7.063	0.068	0.664	1783024061.030
302	100.000	0.056	100.001	9.686	0.213	0.664	1783024061.250
303	100.000	0.021	100.003	11.409	0.408	0.664	1783024061.511
304	100.000	-0.027	100.002	11.819	0.461	0.664	1783024061.754
305	100.000	0.056	99.999	10.327	0.560	0.664	1783024062.023
306	100.000	0.074	100.003	6.485	0.757	0.664	1783024062.301
307	100.000	-0.021	100.001	2.485	0.943	0.664	1783024062.575
308	100.000	0.033	100.002	1.430	3.820	0.664	1783024062.805
309	100.000	0.023	100.001	4.976	3.952	0.664	1783024063.080
310	100.000	0.010	99.998	7.409	4.050	0.664	1783024063.315
311	100.000	-0.022	100.003	8.001	4.075	0.664	1783024063.575
312	100.000	0.046	99.998	7.354	4.216	0.664	1783024063.827
313	100.000	0.025	99.998	5.685	4.515	0.664	1783024064.055
314	100.000	0.056	100.002	4.252	5.268	0.664	1783024064.330
315	100.000	0.017	100.000	5.508	6.102	0.664	1783024064.554
316	100.000	0.032	99.995	7.835	0.150	0.664	1783024064.823
317	100.000	0.003	100.001	10.242	0.411	0.664	1783024065.076
318	100.000	-0.051	99.997	10.933	0.440	0.664	1783024065.317
319	100.000	0.014	100.002	10.537	0.530	0.664	1783024065.567
320	100.000	-0.074	100.004	8.350	0.650	0.664	1783024065.803
321	100.000	0.014	100.003	4.996	0.759	0.664	1783024066.062
322	100.000	0.024	99.999	0.861	0.660	0.664	1783024066.308
323	100.000	-0.032	99.999	2.838	3.939	0.664	1783024066.569
324	100.000	0.070	99.997	6.138	3.991	0.664	1783024066.798
325	100.000	-0.008	99.999	7.774	4.109	0.664	1783024067.063
326	100.000	-0.014	99.999	7.816	4.231	0.664	1783024067.299
327	100.000	0.000	100.000	6.761	4.335	0.664	1783024067.561
328	100.000	0.018	99.998	5.309	4.705	0.664	1783024067.810
329	100.000	0.034	100.001	4.193	5.484	0.664	1783024068.054
330	100.000	-0.015	100.000	5.621	0.034	0.664	1783024068.326
331	100.000	0.003	99.998	8.469	0.253	0.664	1783024068.550
332	100.000	-0.063	100.001	10.456	0.417	0.664	1783024068.821
333	100.000	0.018	100.003	11.859	0.576	0.664	1783024069.043
334	100.000	0.010	99.999	9.984	0.569	0.664	1783024069.337
335	100.000	0.019	99.996	7.143	0.675	0.664	1783024069.587
336	100.000	-0.053	100.002	3.772	0.833	0.664	1783024069.834
337	100.000	0.030	100.004	0.635	2.629	0.664	1783024070.093
338	100.000	-0.025	100.006	3.819	4.005	0.664	1783024070.317
339	100.000	0.010	99.999	6.873	4.172	0.664	1783024070.579
340	100.000	-0.022	99.998	7.587	4.266	0.664	1783024070.816
341	100.000	-0.027	99.999	7.589	4.260	0.664	1783024071.084
342	100.000	-0.045	100.001	6.575	4.586	0.664	1783024071.335
343	100.000	0.015	99.997	4.415	4.982	0.664	1783024071.575
344	100.000	-0.016	99.992	4.150	5.833	0.664	1783024071.825
345	100.000	0.022	100.001	5.945	0.083	0.664	1783024072.078
346	100.000	0.004	99.999	8.873	0.390	0.664	1783024072.315
347	100.000	-0.014	100.002	10.649	0.523	0.664	1783024072.548
348	100.000	0.040	100.000	10.558	0.573	0.664	1783024072.823
349	100.000	0.006	99.999	9.307	0.659	0.664	1783024073.071
350	100.000	-0.002	100.004	5.753	0.703	0.664	1783024073.303
351	100.000	0.025	99.999	1.943	0.717	0.664	1783024073.580
352	100.000	0.010	100.000	0.932	4.127	0.664	1783024073.818
353	100.000	-0.058	99.997	4.548	4.212	0.664	1783024074.082
354	100.000	0.024	100.003	7.254	4.222	0.664	1783024074.295
355	100.000	-0.070	100.000	8.031	4.278	0.664	1783024074.565
356	100.000	-0.041	100.002	7.565	4.333	0.664	1783024074.815
357	100.000	0.025	100.002	5.923	4.566	0.664	1783024075.066
358	100.000	-0.021	100.003	3.995	5.052	0.664	1783024075.309
359	100.000	0.023	100.000	4.646	5.950	0.664	1783024075.578
360	100.000	-0.034	100.002	7.120	0.113	0.664	1783024075.830
361	100.000	0.014	100.002	9.547	0.302	0.664	1783024076.070
362	100.000	0.016	99.999	10.703	0.461	0.664	1783024076.317
363	100.000	0.025	100.000	10.634	0.532	0.664	1783024076.544
364	100.000	-0.019	99.998	8.936	0.598	0.664	1783024076.812
365	100.000	0.010	100.000	5.657	0.651	0.664	1783024077.065
366	100.000	0.008	100.003	1.798	0.797	0.664	1783024077.307
367	100.000	-0.045	100.004	2.347	3.968	0.664	1783024077.558
368	100.000	0.031	99.998	5.114	4.043	0.664	1783024077.800
369	100.000	-0.008	100.004	7.247	4.099	0.664	1783024078.072
370	100.000	0.018	99.999	7.727	4.196	0.664	1783024078.331
371	100.000	0.031	99.999	7.017	4.347	0.664	1783024078.618
372	100.000	-0.018	99.996	4.810	4.601	0.664	1783024078.844
373	100.000	-0.044	99.997	3.718	5.600	0.664	1783024079.128
374	100.000	0.024	100.001	5.599	6.270	0.664	1783024079.351
375	100.000	0.029	100.001	8.052	0.240	0.664	1783024079.636
376	100.000	0.004	99.999	10.123	0.398	0.664	1783024079.849
377	100.000	-0.034	99.994	10.758	0.540	0.664	1783024080.107
378	100.000	0.035	100.000	9.390	0.553	0.664	1783024080.365
379	100.000	-0.027	100.001	6.999	0.674	0.664	1783024080.636
380	100.000	-0.038	100.000	3.265	0.839	0.664	1783024080.864
381	100.000	0.011	100.004	0.135	1.534	0.664	1783024081.125
382	100.000	0.008	100.001	4.333	4.144	0.664	1783024081.387
383	100.000	0.038	100.000	6.524	4.206	0.664	1783024081.627
384	100.000	0.026	99.998	7.540	4.155	0.664	1783024081.897
385	100.000	-0.025	99.998	8.051	4.324	0.664	1783024082.124
386	100.000	-0.027	100.001	6.303	4.550	0.664	1783024082.388
387	100.000	0.032	99.999	4.435	5.058	0.664	1783024082.637
388	100.000	-0.031	100.001	4.774	5.869	0.664	1783024082.908
389	100.000	0.004	100.000	7.066	0.071	0.664	1783024083.141
390	100.000	0.041	100.000	9.249	0.334	0.664	1783024083.382
391	100.000	-0.021	99.998	10.665	0.440	0.664	1783024083.632
392	100.000	-0.056	99.999	10.408	0.552	0.664	1783024083.902
393	100.000	0.010	99.997	9.008	0.682	0.664	1783024084.149
394	100.000	-0.007	100.001	5.957	0.655	0.664	1783024084.385
395	100.000	0.018	100.003	2.189	0.568	0.664	1783024084.652
396	100.000	-0.011	100.004	1.646	4.400	0.664	1783024084.897
397	100.000	0.003	99.998	4.392	4.182	0.664	1783024085.165
398	100.000	-0.005	100.003	6.667	4.144	0.664	1783024085.380
399	100.000	-0.027	99.997	7.076	4.295	0.664	1783024085.674
400	100.000	-0.026	100.001	6.532	4.490	0.664	1783024085.912
401	100.000	0.032	100.000	4.755	4.744	0.664	1783024086.193
402	100.000	-0.015	99.996	3.840	5.534	0.664	1783024086.447
403	100.000	0.012	100.001	5.546	0.023	0.664	1783024086.666
404	100.000	-0.002	100.005	7.720	0.264	0.664	1783024086.909
405	100.000	0.001	99.998	9.903	0.446	0.664	1783024087.167
