Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
245	100.000	0.099	100.005	3.297	5.795	0.664	1783970004.998
246	100.000	-0.424	100.002	3.401	5.732	0.664	1783970005.215
247	100.000	0.010	99.997	3.304	5.774	0.664	1783970005.413
248	100.000	-0.281	99.998	3.141	5.917	0.664	1783970005.585
249	100.000	-0.013	99.999	3.587	5.726	0.664	1783970005.792
250	100.000	0.108	99.998	3.546	5.726	0.664	1783970005.974
251	100.000	0.225	100.002	3.290	5.765	0.664	1783970006.160
252	100.000	-0.244	100.000	3.414	5.755	0.664	1783970006.349
253	100.000	0.343	100.006	3.388	5.828	0.664	1783970006.536
254	100.000	-0.077	99.998	3.287	5.781	0.664	1783970006.730
255	100.000	0.027	100.001	3.220	5.811	0.664	1783970006.907
256	100.000	-0.106	99.995	3.469	5.797	0.664	1783970007.098
257	100.000	-0.350	100.004	3.475	5.762	0.664	1783970007.265
258	100.000	-0.022	100.001	3.419	5.803	0.664	1783970007.475
259	100.000	-0.411	99.997	3.539	5.714	0.664	1783970007.658
260	100.000	-0.141	100.001	3.339	5.765	0.664	1783970007.832
261	100.000	-0.299	100.001	3.297	5.841	0.664	1783970008.051
262	100.000	0.241	100.000	3.362	5.857	0.664	1783970008.309
263	100.000	0.121	100.000	3.309	5.849	0.664	1783970008.538
264	100.000	0.148	99.998	3.506	5.739	0.664	1783970008.731
265	100.000	0.073	99.997	3.526	5.798	0.664	1783970008.914
266	100.000	-0.136	100.000	3.468	5.790	0.664	1783970009.100
267	100.000	0.308	100.001	3.313	5.883	0.664	1783970009.292
268	100.000	-0.025	100.001	3.407	5.781	0.664	1783970009.472
269	100.000	0.191	100.004	3.430	5.922	0.664	1783970009.677
270	100.000	0.174	99.998	3.348	5.849	0.664	1783970009.840
271	100.000	-0.555	99.998	3.339	5.801	0.664	1783970010.030
272	100.000	-0.221	100.000	3.374	5.737	0.664	1783970010.216
