Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
234	200.000	-0.004	200.002	1.171	3.538	1.328	1782941427.139
235	200.000	-0.030	200.003	1.187	5.341	1.328	1782941427.400
236	200.000	-0.029	200.001	0.646	0.487	1.328	1782941427.626
237	200.000	0.001	199.997	1.381	3.988	1.328	1782941427.903
238	200.000	-0.032	199.999	1.110	5.451	1.328	1782941428.148
239	200.000	-0.081	199.999	0.411	1.338	1.328	1782941428.472
240	200.000	0.009	200.000	1.343	4.688	1.328	1782941428.790
241	200.000	-0.014	199.997	0.778	6.019	1.328	1782941429.097
242	200.000	-0.023	200.000	1.087	3.867	1.328	1782941429.395
243	200.000	0.010	200.001	1.012	5.496	1.328	1782941429.651
244	200.000	-0.011	199.999	0.657	0.408	1.328	1782941429.883
245	200.000	-0.002	199.997	1.610	4.081	1.328	1782941430.156
246	200.000	-0.022	200.004	0.938	5.376	1.328	1782941430.466
247	200.000	-0.001	199.999	0.621	2.555	1.328	1782941430.771
248	200.000	-0.056	199.996	1.463	5.110	1.328	1782941431.036
249	200.000	0.013	199.999	0.738	6.237	1.328	1782941431.335
250	200.000	0.036	200.002	1.201	3.739	1.328	1782941431.568
251	200.000	-0.013	200.004	1.296	5.358	1.328	1782941431.848
252	200.000	-0.010	200.000	0.547	0.632	1.328	1782941432.125
253	200.000	-0.042	199.998	1.399	4.237	1.328	1782941432.426
254	200.000	-0.004	199.999	0.809	5.554	1.328	1782941432.674
255	200.000	-0.027	199.997	0.660	2.208	1.328	1782941432.982
256	200.000	-0.005	199.997	1.427	4.928	1.328	1782941433.241
257	200.000	0.010	200.001	0.734	5.963	1.328	1782941433.485
258	200.000	0.024	199.998	0.974	3.126	1.328	1782941433.786
259	200.000	0.012	199.997	1.274	5.222	1.328	1782941434.051
260	200.000	0.002	199.998	0.728	6.123	1.328	1782941434.298
261	200.000	0.009	200.001	1.406	3.782	1.328	1782941434.553
262	200.000	-0.018	200.001	1.110	5.351	1.328	1782941434.857
263	200.000	0.022	200.003	0.502	1.048	1.328	1782941435.099
264	200.000	-0.048	199.998	1.662	4.179	1.328	1782941435.370
265	200.000	0.019	199.999	0.947	5.629	1.328	1782941435.692
266	200.000	0.021	200.001	0.770	2.876	1.328	1782941435.985
267	200.000	-0.014	200.002	1.385	5.179	1.328	1782941436.324
268	200.000	0.025	199.999	0.509	0.612	1.328	1782941436.608
269	200.000	-0.019	200.003	1.800	4.248	1.328	1782941436.837
270	200.000	-0.008	200.001	1.062	5.594	1.328	1782941437.107
271	200.000	0.026	199.997	0.647	1.349	1.328	1782941437.351
272	200.000	-0.019	199.998	1.686	4.332	1.328	1782941437.578
273	200.000	-0.003	199.999	0.978	5.634	1.328	1782941437.861
274	200.000	0.014	200.001	0.519	1.988	1.328	1782941438.165
275	200.000	0.001	200.001	1.452	4.917	1.328	1782941438.429
276	200.000	-0.005	200.001	0.785	6.112	1.328	1782941438.720
277	200.000	0.027	200.001	1.020	3.296	1.328	1782941438.981
278	200.000	-0.044	200.002	1.203	5.400	1.328	1782941439.298
279	200.000	-0.026	199.997	0.439	1.497	1.328	1782941439.609
280	200.000	0.025	199.998	1.670	4.571	1.328	1782941439.841
281	200.000	-0.013	200.001	0.799	5.854	1.328	1782941440.108
282	200.000	0.005	200.001	0.650	2.091	1.328	1782941440.352
283	200.000	0.014	199.999	1.403	4.848	1.328	1782941440.684
284	200.000	-0.052	200.001	0.651	6.106	1.328	1782941440.983
285	200.000	0.029	199.995	1.278	3.448	1.328	1782941441.240
286	200.000	-0.032	199.998	1.042	5.614	1.328	1782941441.556
287	200.000	-0.070	200.003	0.390	1.992	1.328	1782941441.864
288	200.000	0.022	199.996	1.434	5.005	1.328	1782941442.193
